effect	time	lit	sum	lit_srgb	sum_srgb
Cut Termie Lightning Claws	0.75	3025	2333	65536	64779
Cut Termie Lightning Claws	1.00	18	6	65536	62750
Cut Termie Lightning Claws	1.50	4	1	65536	62745
Cut Termie Lightning Claws	2.00	23	10	65536	62750
Cut Termie Lightning Claws	3.00	0	0	65536	62740
Cut Wulfen SW	0.15	179	239	65536	62930
Cut Wulfen SW	0.30	0	0	65536	62740
Cut Wulfen SW	0.50	0	0	65536	62740
Cut Wulfen SW	0.75	0	0	65536	62740
Cut Wulfen SW	1.00	0	0	65536	62740
Cut Wulfen SW	1.50	0	0	65536	62740
Cut Wulfen SW	2.00	0	0	65536	62740
Cut Wulfen SW	3.00	0	0	65536	62740
Cut Wulfen SW Double	0.15	194	304	65536	62979
Cut Wulfen SW Double	0.30	0	0	65536	62740
Cut Wulfen SW Double	0.50	187	253	65536	62944
Cut Wulfen SW Double	0.75	0	0	65536	62740
Cut Wulfen SW Double	1.00	0	0	65536	62740
Cut Wulfen SW Double	1.50	0	0	65536	62740
Cut Wulfen SW Double	2.00	0	0	65536	62740
Cut Wulfen SW Double	3.00	0	0	65536	62740
Cut Wulfen SW Reverse	0.15	173	236	65536	62928
Cut Wulfen SW Reverse	0.30	0	0	65536	62740
Cut Wulfen SW Reverse	0.50	0	0	65536	62740
Cut Wulfen SW Reverse	0.75	0	0	65536	62740
Cut Wulfen SW Reverse	1.00	0	0	65536	62740
Cut Wulfen SW Reverse	1.50	0	0	65536	62740
Cut Wulfen SW Reverse	2.00	0	0	65536	62740
Cut Wulfen SW Reverse	3.00	0	0	65536	62740
Cuts Brutal	0.15	126	138	65536	62847
Cuts Brutal	0.30	166	171	65536	62874
Cuts Brutal	0.50	219	225	65536	62915
Cuts Brutal	0.75	229	241	65536	62924
Cuts Brutal	1.00	217	220	65536	62907
Cuts Brutal	1.50	5	2	65536	62742
Cuts Brutal	2.00	0	0	65536	62741
Cuts Brutal	3.00	0	0	65536	62740
Cuts Brutal_Warp Spider	0.15	36	33	65536	62768
Cuts Brutal_Warp Spider	0.30	67	67	65536	62798
Cuts Brutal_Warp Spider	0.50	172	190	65536	62897
Cuts Brutal_Warp Spider	0.75	285	276	65536	62967
Cuts Brutal_Warp Spider	1.00	393	392	65536	63056
Cuts Brutal_Warp Spider	1.50	338	304	65536	62984
Cuts Brutal_Warp Spider	2.00	144	124	65536	62842
Cuts Brutal_Warp Spider	3.00	0	0	65536	62740
DaIrongobEffect	0.15	1617	1354	65536	63860
DaIrongobEffect	0.30	1822	1833	65536	64240
DaIrongobEffect	0.50	2051	2055	65536	64428
DaIrongobEffect	0.75	2208	1904	65536	64324
DaIrongobEffect	1.00	1821	1249	65536	63769
DaIrongobEffect	1.50	634	295	65536	62970
DaIrongobEffect	2.00	0	0	65536	62740
DaIrongobEffect	3.00	0	0	65536	62740
Death Cult Strike	0.15	113	111	65536	62827
Death Cult Strike	0.30	26	10	65536	62747
Death Cult Strike	0.50	0	0	65536	62740
Death Cult Strike	0.75	0	0	65536	62740
Death Cult Strike	1.00	0	0	65536	62740
Death Cult Strike	1.50	0	0	65536	62740
Death Cult Strike	2.00	0	0	65536	62740
Death Cult Strike	3.00	0	0	65536	62740
Deathspinner Cut Effect	0.15	0	0	65536	62740
Deathspinner Cut Effect	0.30	383	346	65536	63028
Deathspinner Cut Effect	0.50	1426	1526	65536	63990
Deathspinner Cut Effect	0.75	2374	2459	65536	64756
Deathspinner Cut Effect	1.00	2435	2346	65536	64657
Deathspinner Cut Effect	1.50	2282	1789	65536	64152
Deathspinner Cut Effect	2.00	1869	976	65536	63408
Deathspinner Cut Effect	3.00	0	0	65536	62740
Debuff EC	0.15	458	334	65536	63009
Debuff EC	0.30	663	529	65536	63161
Debuff EC	0.50	775	518	65536	63146
Debuff EC	0.75	565	278	65536	62908
Debuff EC	1.00	448	173	65536	62760
Debuff EC	1.50	771	665	65536	63249
Debuff EC	2.00	750	527	65536	63141
Debuff EC	3.00	0	0	65536	62740
Debuff_Mana_Tyranid	0.15	51	16	65536	62732
Debuff_Mana_Tyranid	0.30	119	36	65536	62717
Debuff_Mana_Tyranid	0.50	223	66	65536	62696
Debuff_Mana_Tyranid	0.75	1970	1609	65536	63879
Debuff_Mana_Tyranid	1.00	2821	3213	65536	65461
Debuff_Mana_Tyranid	1.50	101	29	65536	62721
Debuff_Mana_Tyranid	2.00	12	4	65536	62739
Debuff_Mana_Tyranid	3.00	0	0	65536	62740
DeckBuff Grey	0.15	3644	3437	65536	65546
DeckBuff Grey	0.30	3943	3762	65536	65805
DeckBuff Grey	0.50	4182	4044	65536	66029
DeckBuff Grey	0.75	4312	4102	65536	66087
DeckBuff Grey	1.00	570	372	65536	63044
DeckBuff Grey	1.50	0	0	65536	62740
DeckBuff Grey	2.00	0	0	65536	62740
DeckBuff Grey	3.00	0	0	65536	62740
DeckBuff_BlackLegion	0.15	833	201	65536	62646
DeckBuff_BlackLegion	0.30	1051	325	65536	62731
DeckBuff_BlackLegion	0.50	1262	414	65536	62807
DeckBuff_BlackLegion	0.75	473	119	65536	62717
DeckBuff_BlackLegion	1.00	46	13	65536	62734
DeckBuff_BlackLegion	1.50	0	0	65536	62740
DeckBuff_BlackLegion	2.00	0	0	65536	62740
DeckBuff_BlackLegion	3.00	0	0	65536	62740
DeckBuff_Green	0.15	4622	5295	65536	67027
DeckBuff_Green	0.30	5046	5779	65536	67423
DeckBuff_Green	0.50	5332	6132	65536	67699
DeckBuff_Green	0.75	5366	5739	65536	67416
DeckBuff_Green	1.00	388	191	65536	62863
DeckBuff_Green	1.50	0	0	65536	62740
DeckBuff_Green	2.00	0	0	65536	62740
DeckBuff_Green	3.00	0	0	65536	62740
DeckBuff_Green 2	0.15	2036	1453	65536	63856
DeckBuff_Green 2	0.30	3160	2896	65536	65001
DeckBuff_Green 2	0.50	4067	3813	65536	65577
DeckBuff_Green 2	0.75	4488	3718	65536	65294
DeckBuff_Green 2	1.00	4294	3316	65536	64956
DeckBuff_Green 2	1.50	3490	2117	65536	64123
DeckBuff_Green 2	2.00	1531	686	65536	63220
DeckBuff_Green 2	3.00	0	0	65536	62740
DeckBuff_GSC	0.15	1853	1096	65536	63438
DeckBuff_GSC	0.30	1991	1804	65536	64102
DeckBuff_GSC	0.50	2457	2643	65536	64799
DeckBuff_GSC	0.75	2610	2558	65536	64783
DeckBuff_GSC	1.00	2278	1550	65536	63999
DeckBuff_GSC	1.50	0	0	65536	62740
DeckBuff_GSC	2.00	0	0	65536	62740
DeckBuff_GSC	3.00	0	0	65536	62740
DeckBuff_MoveToTop	0.15	4385	5083	65536	66864
DeckBuff_MoveToTop	0.30	4642	5438	65536	67154
DeckBuff_MoveToTop	0.50	5054	5853	65536	67492
DeckBuff_MoveToTop	0.75	4943	5373	65536	67138
DeckBuff_MoveToTop	1.00	350	137	65536	62814
DeckBuff_MoveToTop	1.50	0	0	65536	62740
DeckBuff_MoveToTop	2.00	0	0	65536	62740
DeckBuff_MoveToTop	3.00	0	0	65536	62740
DeckBuff_Orks	0.15	713	297	65536	62799
DeckBuff_Orks	0.30	994	579	65536	63031
DeckBuff_Orks	0.50	998	487	65536	62937
DeckBuff_Orks	0.75	623	372	65536	62971
DeckBuff_Orks	1.00	521	281	65536	62956
DeckBuff_Orks	1.50	16	5	65536	62757
DeckBuff_Orks	2.00	0	0	65536	62740
DeckBuff_Orks	3.00	0	0	65536	62740
DeckBuff_SW	0.15	4393	5803	65536	67143
DeckBuff_SW	0.30	4652	6052	65536	67344
DeckBuff_SW	0.50	4880	6256	65536	67516
DeckBuff_SW	0.75	4860	6234	65536	67564
DeckBuff_SW	1.00	4763	5429	65536	67004
DeckBuff_SW	1.50	206	179	65536	62891
DeckBuff_SW	2.00	81	63	65536	62793
DeckBuff_SW	3.00	0	0	65536	62740
DeckBuff_Tau	0.15	820	479	65536	63110
DeckBuff_Tau	0.30	1843	1196	65536	63655
DeckBuff_Tau	0.50	2204	1694	65536	64038
DeckBuff_Tau	0.75	2259	1932	65536	64193
DeckBuff_Tau	1.00	2249	2089	65536	64295
DeckBuff_Tau	1.50	1903	1244	65536	63607
DeckBuff_Tau	2.00	0	0	65536	62740
DeckBuff_Tau	3.00	0	0	65536	62740
DeckBuff1	0.15	3860	3447	65536	65188
DeckBuff1	0.30	4187	3767	65536	65407
DeckBuff1	0.50	4457	4038	65536	65591
DeckBuff1	0.75	4592	4110	65536	65648
DeckBuff1	1.00	591	396	65536	63028
DeckBuff1	1.50	0	0	65536	62740
DeckBuff1	2.00	0	0	65536	62740
DeckBuff1	3.00	0	0	65536	62740
Default Tap Floor	0.15	217	155	65536	62870
Default Tap Floor	0.30	343	247	65536	62948
Default Tap Floor	0.50	489	311	65536	62999
Default Tap Floor	0.75	517	258	65536	62941
Default Tap Floor	1.00	7	6	65536	62746
Default Tap Floor	1.50	0	0	65536	62740
Default Tap Floor	2.00	0	0	65536	62740
Default Tap Floor	3.00	0	0	65536	62740
Delightful Agonies Launch Projectile	0.15	279	269	65536	62961
Delightful Agonies Launch Projectile	0.30	556	486	65536	63144
Delightful Agonies Launch Projectile	0.50	755	525	65536	63169
Delightful Agonies Launch Projectile	0.75	3007	1833	65536	64084
Delightful Agonies Launch Projectile	1.00	989	719	65536	63261
Delightful Agonies Launch Projectile	1.50	0	0	65536	62739
Delightful Agonies Launch Projectile	2.00	0	0	65536	62740
Delightful Agonies Launch Projectile	3.00	0	0	65536	62740
Delightful_Agonies_Projectile	0.15	154	134	65536	62849
Delightful_Agonies_Projectile	0.30	260	195	65536	62895
Delightful_Agonies_Projectile	0.50	365	246	65536	62931
Delightful_Agonies_Projectile	0.75	401	253	65536	62928
Delightful_Agonies_Projectile	1.00	344	179	65536	62866
Delightful_Agonies_Projectile	1.50	1073	771	65536	63301
Delightful_Agonies_Projectile	2.00	0	0	65536	62739
Delightful_Agonies_Projectile	3.00	0	0	65536	62740
Duty Reset	0.15	138	113	65536	62835
Duty Reset	0.30	964	1031	65536	63524
Duty Reset	0.50	984	1165	65536	63639
Duty Reset	0.75	996	1076	65536	63578
Duty Reset	1.00	797	683	65536	63266
Duty Reset	1.50	0	0	65536	62740
Duty Reset	2.00	0	0	65536	62740
Duty Reset	3.00	0	0	65536	62740
DutyEffect	0.15	0	0	65536	62740
DutyEffect	0.30	985	952	65536	63447
DutyEffect	0.50	993	954	65536	63453
DutyEffect	0.75	983	938	65536	63438
DutyEffect	1.00	882	773	65536	63316
DutyEffect	1.50	0	0	65536	62740
DutyEffect	2.00	0	0	65536	62740
DutyEffect	3.00	0	0	65536	62740
EarthCrack_Single	0.15	31	21	65536	62758
EarthCrack_Single	0.30	224	179	65536	62891
EarthCrack_Single	0.50	577	480	65536	63144
EarthCrack_Single	0.75	1097	923	65536	63522
EarthCrack_Single	1.00	1529	1304	65536	63846
EarthCrack_Single	1.50	1992	1602	65536	64082
EarthCrack_Single	2.00	1797	1558	65536	64056
EarthCrack_Single	3.00	546	219	65536	62907
Earthquake Rockfall Board	0.15	8	6	65536	62745
Earthquake Rockfall Board	0.30	37	25	65536	62761
Earthquake Rockfall Board	0.50	52	35	65536	62769
Earthquake Rockfall Board	0.75	63	41	65536	62772
Earthquake Rockfall Board	1.00	59	39	65536	62771
Earthquake Rockfall Board	1.50	54	32	65535	62763
Earthquake Rockfall Board	2.00	55	37	65536	62770
Earthquake Rockfall Board	3.00	3	3	65536	62743
Earthquake Rockfall Target	0.15	66	35	65536	62763
Earthquake Rockfall Target	0.30	69	34	65535	62759
Earthquake Rockfall Target	0.50	75	41	65536	62768
Earthquake Rockfall Target	0.75	103	63	65536	62791
Earthquake Rockfall Target	1.00	121	78	65536	62805
Earthquake Rockfall Target	1.50	0	0	65536	62740
Earthquake Rockfall Target	2.00	0	0	65536	62740
Earthquake Rockfall Target	3.00	0	0	65536	62740
EC Heldrake Attack	0.15	5	5	65536	62744
EC Heldrake Attack	0.30	8	7	65536	62746
EC Heldrake Attack	0.50	18	12	65536	62749
EC Heldrake Attack	0.75	19	14	65536	62751
EC Heldrake Attack	1.00	20	12	65536	62750
EC Heldrake Attack	1.50	19	13	65536	62751
EC Heldrake Attack	2.00	22	16	65536	62753
EC Heldrake Attack	3.00	0	0	65536	62740
EC Heldrake Rally	0.15	0	0	65536	62739
EC Heldrake Rally	0.30	0	0	65536	62739
EC Heldrake Rally	0.50	0	0	65536	62739
EC Heldrake Rally	0.75	0	0	65536	62738
EC Heldrake Rally	1.00	0	0	65536	62738
EC Heldrake Rally	1.50	0	0	65536	62739
EC Heldrake Rally	2.00	2	0	65536	62738
EC Heldrake Rally	3.00	0	0	65536	62738
EC Sword Cut Board DMC Style	0.15	5	9	65536	62747
EC Sword Cut Board DMC Style	0.30	5	9	65536	62747
EC Sword Cut Board DMC Style	0.50	12	24	65536	62758
EC Sword Cut Board DMC Style	0.75	34	69	65536	62790
EC Sword Cut Board DMC Style	1.00	34	70	65536	62791
EC Sword Cut Board DMC Style	1.50	76	157	65536	62853
EC Sword Cut Board DMC Style	2.00	173	353	65536	62993
EC Sword Cut Board DMC Style	3.00	163	334	65536	62978
EC Target	0.15	47	53	65536	62783
EC Target	0.30	603	487	65536	63127
EC Target	0.50	675	480	65536	63098
EC Target	0.75	0	0	65536	62735
EC Target	1.00	0	0	65536	62741
EC Target	1.50	0	0	65536	62740
EC Target	2.00	0	0	65536	62740
EC Target	3.00	0	0	65536	62740
EC_Sonic Shock	0.15	2060	2243	65536	64705
EC_Sonic Shock	0.30	4440	3841	65536	66114
EC_Sonic Shock	0.50	527	487	65536	63286
EC_Sonic Shock	0.75	3736	3645	65536	65939
EC_Sonic Shock	1.00	787	652	65536	63282
EC_Sonic Shock	1.50	702	476	65536	63129
EC_Sonic Shock	2.00	255	132	65536	62843
EC_Sonic Shock	3.00	0	0	65536	62740
EC_Sonic Stomp	0.15	2728	3048	65536	65400
EC_Sonic Stomp	0.30	5872	5202	65536	67299
EC_Sonic Stomp	0.50	1081	952	65536	63723
EC_Sonic Stomp	0.75	1428	1180	65536	63736
EC_Sonic Stomp	1.00	1596	1149	65536	63699
EC_Sonic Stomp	1.50	772	419	65536	63075
EC_Sonic Stomp	2.00	31	32	65536	62766
EC_Sonic Stomp	3.00	0	0	65536	62740
EC_Target_user	0.15	292	168	65536	62870
EC_Target_user	0.30	341	263	65536	62952
EC_Target_user	0.50	372	315	65536	62991
EC_Target_user	0.75	381	280	65536	62951
EC_Target_user	1.00	335	216	65536	62895
EC_Target_user	1.50	387	358	65536	63007
EC_Target_user	2.00	204	122	65536	62829
EC_Target_user	3.00	0	0	65536	62740
EC_Target_user Lucius	0.15	292	168	65536	62870
EC_Target_user Lucius	0.30	341	263	65536	62952
EC_Target_user Lucius	0.50	372	315	65536	62991
EC_Target_user Lucius	0.75	381	280	65536	62951
EC_Target_user Lucius	1.00	335	216	65536	62895
EC_Target_user Lucius	1.50	387	350	65536	63001
EC_Target_user Lucius	2.00	204	122	65536	62829
EC_Target_user Lucius	3.00	0	0	65536	62740
EcstasyEffect	0.15	309	460	65536	63103
EcstasyEffect	0.30	441	617	65536	63221
EcstasyEffect	0.50	396	589	65536	63184
EcstasyEffect	0.75	323	323	65536	62988
EcstasyEffect	1.00	13	8	65536	62746
EcstasyEffect	1.50	0	0	65536	62740
EcstasyEffect	2.00	0	0	65536	62740
EcstasyEffect	3.00	0	0	65536	62740
Emperors Children Generic Buff	0.15	687	403	65536	63063
Emperors Children Generic Buff	0.30	1044	941	65536	63500
Emperors Children Generic Buff	0.50	1334	1293	65536	63764
Emperors Children Generic Buff	0.75	1524	1439	65536	63885
Emperors Children Generic Buff	1.00	1437	1325	65536	63786
Emperors Children Generic Buff	1.50	323	163	65536	62844
Emperors Children Generic Buff	2.00	0	0	65536	62740
Emperors Children Generic Buff	3.00	0	0	65536	62740
Emperors Children Generic Buff Record	0.15	584	317	65536	62992
Emperors Children Generic Buff Record	0.30	993	844	65536	63422
Emperors Children Generic Buff Record	0.50	1334	1253	65536	63740
Emperors Children Generic Buff Record	0.75	1524	1398	65536	63860
Emperors Children Generic Buff Record	1.00	1437	1288	65536	63764
Emperors Children Generic Buff Record	1.50	288	135	65536	62818
Emperors Children Generic Buff Record	2.00	0	0	65536	62740
Emperors Children Generic Buff Record	3.00	0	0	65536	62740
Emperors Children Scenario Bombardment	0.15	2	1	65536	62741
Emperors Children Scenario Bombardment	0.30	6	4	65536	62744
Emperors Children Scenario Bombardment	0.50	25	14	65536	62751
Emperors Children Scenario Bombardment	0.75	59	34	65536	62766
Emperors Children Scenario Bombardment	1.00	90	53	65536	62782
Emperors Children Scenario Bombardment	1.50	149	86	65536	62808
Emperors Children Scenario Bombardment	2.00	211	118	65536	62832
Emperors Children Scenario Bombardment	3.00	298	167	65536	62870
Emperors Children Summon	0.15	0	0	65536	62740
Emperors Children Summon	0.30	0	0	65536	62739
Emperors Children Summon	0.50	4	1	65536	62736
Emperors Children Summon	0.75	0	0	65536	62740
Emperors Children Summon	1.00	0	0	65536	62740
Emperors Children Summon	1.50	0	0	65536	62740
Emperors Children Summon	2.00	0	0	65536	62740
Emperors Children Summon	3.00	0	0	65536	62740
Environmental Condition Astra Militarum Dawn Attack	0.15	10950	23964	65536	80575
Environmental Condition Astra Militarum Dawn Attack	0.30	10950	23964	65536	80575
Environmental Condition Astra Militarum Dawn Attack	0.50	10950	23964	65536	80575
Environmental Condition Astra Militarum Dawn Attack	0.75	10950	23964	65536	80575
Environmental Condition Astra Militarum Dawn Attack	1.00	10950	23964	65536	80575
Environmental Condition Astra Militarum Dawn Attack	1.50	10950	23965	65536	80575
Environmental Condition Astra Militarum Dawn Attack	2.00	10950	23966	65536	80576
Environmental Condition Astra Militarum Dawn Attack	3.00	10950	23968	65536	80577
Environmental Condition Astra Militarum Factory Overdrive	0.15	51	23	65536	62759
Environmental Condition Astra Militarum Factory Overdrive	0.30	73	35	65536	62768
Environmental Condition Astra Militarum Factory Overdrive	0.50	125	67	65536	62794
Environmental Condition Astra Militarum Factory Overdrive	0.75	151	89	65536	62811
Environmental Condition Astra Militarum Factory Overdrive	1.00	161	99	65536	62818
Environmental Condition Astra Militarum Factory Overdrive	1.50	175	104	65536	62819
Environmental Condition Astra Militarum Factory Overdrive	2.00	202	119	65536	62831
Environmental Condition Astra Militarum Factory Overdrive	3.00	235	128	65536	62836
Environmental Condition Astra Militarum Planetary Invasion	0.15	357	187	65536	62886
Environmental Condition Astra Militarum Planetary Invasion	0.30	407	215	65536	62902
Environmental Condition Astra Militarum Planetary Invasion	0.50	530	297	65536	62970
Environmental Condition Astra Militarum Planetary Invasion	0.75	542	319	65536	62984
Environmental Condition Astra Militarum Planetary Invasion	1.00	515	297	65536	62964
Environmental Condition Astra Militarum Planetary Invasion	1.50	375	216	65536	62911
Environmental Condition Astra Militarum Planetary Invasion	2.00	412	241	65536	62936
Environmental Condition Astra Militarum Planetary Invasion	3.00	264	162	65536	62872
Environmental Condition Black Legion Daemonic Feast	0.15	3	2	65536	62742
Environmental Condition Black Legion Daemonic Feast	0.30	10	5	65536	62744
Environmental Condition Black Legion Daemonic Feast	0.50	10	5	65536	62744
Environmental Condition Black Legion Daemonic Feast	0.75	22	10	65536	62748
Environmental Condition Black Legion Daemonic Feast	1.00	27	13	65536	62750
Environmental Condition Black Legion Daemonic Feast	1.50	24	11	65536	62748
Environmental Condition Black Legion Daemonic Feast	2.00	35	14	65536	62748
Environmental Condition Black Legion Daemonic Feast	3.00	102	29	65536	62736
Environmental Condition Black Legion Helfire Outburst	0.15	267	178	65536	62889
Environmental Condition Black Legion Helfire Outburst	0.30	298	202	65536	62904
Environmental Condition Black Legion Helfire Outburst	0.50	405	264	65536	62930
Environmental Condition Black Legion Helfire Outburst	0.75	668	407	65536	62985
Environmental Condition Black Legion Helfire Outburst	1.00	800	501	65536	63043
Environmental Condition Black Legion Helfire Outburst	1.50	965	508	65536	62974
Environmental Condition Black Legion Helfire Outburst	2.00	919	444	65536	62908
Environmental Condition Black Legion Helfire Outburst	3.00	943	586	65536	63103
Environmental Condition Black Legion Warp Storm	0.15	1735	823	65536	63336
Environmental Condition Black Legion Warp Storm	0.30	2177	1204	65536	63632
Environmental Condition Black Legion Warp Storm	0.50	2462	1544	65536	63893
Environmental Condition Black Legion Warp Storm	0.75	2664	1871	65536	64143
Environmental Condition Black Legion Warp Storm	1.00	2828	2087	65536	64293
Environmental Condition Black Legion Warp Storm	1.50	3067	2504	65536	64558
Environmental Condition Black Legion Warp Storm	2.00	3187	3019	65536	64900
Environmental Condition Black Legion Warp Storm	3.00	3312	3221	65536	64999
Environmental Condition Dark Angels Asteroid Zone	0.15	10996	9605	65536	70760
Environmental Condition Dark Angels Asteroid Zone	0.30	10997	9600	65536	70755
Environmental Condition Dark Angels Asteroid Zone	0.50	10994	9592	65536	70748
Environmental Condition Dark Angels Asteroid Zone	0.75	10996	9587	65536	70743
Environmental Condition Dark Angels Asteroid Zone	1.00	10996	9579	65536	70735
Environmental Condition Dark Angels Asteroid Zone	1.50	10993	9575	65536	70733
Environmental Condition Dark Angels Asteroid Zone	2.00	10998	9571	65536	70727
Environmental Condition Dark Angels Asteroid Zone	3.00	10997	9564	65536	70721
Environmental Condition Dark Angels Orbiting	0.15	3421	4941	65536	66879
Environmental Condition Dark Angels Orbiting	0.30	3425	5045	65536	66944
Environmental Condition Dark Angels Orbiting	0.50	3427	5159	65536	67011
Environmental Condition Dark Angels Orbiting	0.75	3429	5291	65536	67085
Environmental Condition Dark Angels Orbiting	1.00	3431	5405	65536	67146
Environmental Condition Dark Angels Orbiting	1.50	3433	5649	65536	67269
Environmental Condition Dark Angels Orbiting	2.00	3437	5769	65536	67328
Environmental Condition Dark Angels Orbiting	3.00	3440	5800	65536	67345
Environmental Condition Dark Angels Void Combat	0.15	11647	7547	65536	68270
Environmental Condition Dark Angels Void Combat	0.30	11652	7549	65536	68271
Environmental Condition Dark Angels Void Combat	0.50	11652	7551	65536	68272
Environmental Condition Dark Angels Void Combat	0.75	11656	7548	65536	68268
Environmental Condition Dark Angels Void Combat	1.00	11656	7547	65536	68267
Environmental Condition Dark Angels Void Combat	1.50	11657	7549	65536	68268
Environmental Condition Dark Angels Void Combat	2.00	11658	7545	65536	68264
Environmental Condition Dark Angels Void Combat	3.00	11655	7541	65536	68261
Environmental Condition Emperor's Children 1 Green	0.15	451	457	65536	63127
Environmental Condition Emperor's Children 1 Green	0.30	1198	1184	65536	63747
Environmental Condition Emperor's Children 1 Green	0.50	2152	2148	65536	64577
Environmental Condition Emperor's Children 1 Green	0.75	2957	2614	65536	65009
Environmental Condition Emperor's Children 1 Green	1.00	3636	2013	65536	64203
Environmental Condition Emperor's Children 1 Green	1.50	707	776	65536	63404
Environmental Condition Emperor's Children 1 Green	2.00	883	872	65536	63489
Environmental Condition Emperor's Children 1 Green	3.00	67	38	65536	62771
Environmental Condition Emperor's Children 1 Pink REJECTED	0.15	457	484	65536	63154
Environmental Condition Emperor's Children 1 Pink REJECTED	0.30	1203	1230	65536	63796
Environmental Condition Emperor's Children 1 Pink REJECTED	0.50	2158	2183	65536	64612
Environmental Condition Emperor's Children 1 Pink REJECTED	0.75	2960	2632	65536	65022
Environmental Condition Emperor's Children 1 Pink REJECTED	1.00	3638	2035	65536	64221
Environmental Condition Emperor's Children 1 Pink REJECTED	1.50	708	794	65536	63417
Environmental Condition Emperor's Children 1 Pink REJECTED	2.00	883	890	65536	63502
Environmental Condition Emperor's Children 1 Pink REJECTED	3.00	67	38	65536	62771
Environmental Condition Emperor's Children 2 Fumes	0.15	955	700	65536	63310
Environmental Condition Emperor's Children 2 Fumes	0.30	1035	739	65536	63340
Environmental Condition Emperor's Children 2 Fumes	0.50	1104	778	65536	63368
Environmental Condition Emperor's Children 2 Fumes	0.75	1144	808	65536	63395
Environmental Condition Emperor's Children 2 Fumes	1.00	1177	833	65536	63416
Environmental Condition Emperor's Children 2 Fumes	1.50	1218	874	65536	63451
Environmental Condition Emperor's Children 2 Fumes	2.00	1241	903	65536	63476
Environmental Condition Emperor's Children 2 Fumes	3.00	1271	943	65536	63508
Environmental Condition Emperor's Children Empyric Rift	0.15	137	23	65536	62681
Environmental Condition Emperor's Children Empyric Rift	0.30	137	22	65536	62677
Environmental Condition Emperor's Children Empyric Rift	0.50	149	24	65536	62674
Environmental Condition Emperor's Children Empyric Rift	0.75	166	26	65536	62668
Environmental Condition Emperor's Children Empyric Rift	1.00	166	25	65536	62665
Environmental Condition Emperor's Children Empyric Rift	1.50	160	24	65536	62659
Environmental Condition Emperor's Children Empyric Rift	2.00	170	24	65536	62652
Environmental Condition Emperor's Children Empyric Rift	3.00	210	29	65536	62642
Environmental Condition Emperor's Children Empyric Rift OLD	0.15	137	23	65536	62681
Environmental Condition Emperor's Children Empyric Rift OLD	0.30	137	22	65536	62677
Environmental Condition Emperor's Children Empyric Rift OLD	0.50	150	24	65536	62674
Environmental Condition Emperor's Children Empyric Rift OLD	0.75	167	26	65536	62668
Environmental Condition Emperor's Children Empyric Rift OLD	1.00	167	26	65536	62665
Environmental Condition Emperor's Children Empyric Rift OLD	1.50	160	24	65536	62659
Environmental Condition Emperor's Children Empyric Rift OLD	2.00	170	24	65536	62652
Environmental Condition Emperor's Children Empyric Rift OLD	3.00	211	29	65536	62642
Environmental Condition GSC Mining Tremors	0.15	160	58	65536	62785
Environmental Condition GSC Mining Tremors	0.30	226	91	65536	62809
Environmental Condition GSC Mining Tremors	0.50	284	125	65536	62835
Environmental Condition GSC Mining Tremors	0.75	362	172	65536	62870
Environmental Condition GSC Mining Tremors	1.00	425	212	65536	62899
Environmental Condition GSC Mining Tremors	1.50	371	167	65536	62866
Environmental Condition GSC Mining Tremors	2.00	131	62	65536	62786
Environmental Condition GSC Mining Tremors	3.00	539	266	65536	62941
Environmental Condition GSC Sump Overspill	0.15	54	30	65536	62764
Environmental Condition GSC Sump Overspill	0.30	69	39	65536	62771
Environmental Condition GSC Sump Overspill	0.50	114	65	65536	62792
Environmental Condition GSC Sump Overspill	0.75	189	111	65536	62829
Environmental Condition GSC Sump Overspill	1.00	207	131	65536	62848
Environmental Condition GSC Sump Overspill	1.50	305	199	65536	62903
Environmental Condition GSC Sump Overspill	2.00	427	280	65536	62970
Environmental Condition GSC Sump Overspill	3.00	495	341	65536	63025
Environmental Condition GSC Sump Overspill OLD	0.15	24	3	65535	62729
Environmental Condition GSC Sump Overspill OLD	0.30	29	3	65535	62725
Environmental Condition GSC Sump Overspill OLD	0.50	45	5	65534	62718
Environmental Condition GSC Sump Overspill OLD	0.75	62	6	65532	62708
Environmental Condition GSC Sump Overspill OLD	1.00	77	8	65534	62701
Environmental Condition GSC Sump Overspill OLD	1.50	112	11	65535	62684
Environmental Condition GSC Sump Overspill OLD	2.00	133	13	65534	62671
Environmental Condition GSC Sump Overspill OLD	3.00	134	13	65535	62672
Environmental Condition GSC Toxic Fumes	0.15	17	7	65536	62744
Environmental Condition GSC Toxic Fumes	0.30	17	7	65536	62744
Environmental Condition GSC Toxic Fumes	0.50	18	8	65536	62744
Environmental Condition GSC Toxic Fumes	0.75	23	9	65536	62743
Environmental Condition GSC Toxic Fumes	1.00	35	11	65536	62742
Environmental Condition GSC Toxic Fumes	1.50	60	16	65536	62738
Environmental Condition GSC Toxic Fumes	2.00	81	21	65536	62736
Environmental Condition GSC Toxic Fumes	3.00	97	24	65536	62733
Environmental Condition Necrons Earthquake	0.15	165	145	65536	62855
Environmental Condition Necrons Earthquake	0.30	180	160	65536	62868
Environmental Condition Necrons Earthquake	0.50	495	428	65536	63076
Environmental Condition Necrons Earthquake	0.75	194	164	65536	62873
Environmental Condition Necrons Earthquake	1.00	191	165	65536	62873
Environmental Condition Necrons Earthquake	1.50	196	152	65536	62862
