effect	time	lit	sum	lit_srgb	sum_srgb
Explosion Hand UI 0,5s delay	0.30	0	0	65536	62740
Explosion Hand UI 0,5s delay	0.50	0	0	65536	62740
Explosion Hand UI 0,5s delay	0.75	322	213	65536	62885
Explosion Hand UI 0,5s delay	1.00	306	242	65536	62915
Explosion Hand UI 0,5s delay	1.50	435	343	65536	62995
Explosion Hand UI 0,5s delay	2.00	10	10	65536	62749
Explosion Hand UI 0,5s delay	3.00	2	2	65536	62742
Explosion Hive Fleet Arrival Explosions only	0.15	183	119	65536	62836
Explosion Hive Fleet Arrival Explosions only	0.30	286	174	65536	62877
Explosion Hive Fleet Arrival Explosions only	0.50	404	229	65536	62920
Explosion Hive Fleet Arrival Explosions only	0.75	514	294	65536	62972
Explosion Hive Fleet Arrival Explosions only	1.00	641	360	65536	63026
Explosion Hive Fleet Arrival Explosions only	1.50	816	469	65536	63119
Explosion Hive Fleet Arrival Explosions only	2.00	881	483	65536	63126
Explosion Hive Fleet Arrival Explosions only	3.00	197	81	65536	62806
Explosion Hive Fleet Arrival Tendrils	0.15	320	241	65536	62937
Explosion Hive Fleet Arrival Tendrils	0.30	413	243	65536	62924
Explosion Hive Fleet Arrival Tendrils	0.50	513	272	65536	62938
Explosion Hive Fleet Arrival Tendrils	0.75	612	338	65536	63000
Explosion Hive Fleet Arrival Tendrils	1.00	724	397	65536	63049
Explosion Hive Fleet Arrival Tendrils	1.50	848	476	65536	63119
Explosion Hive Fleet Arrival Tendrils	2.00	843	464	65536	63114
Explosion Hive Fleet Arrival Tendrils	3.00	182	76	65536	62805
Explosion Hive Fleet Arrival Tendrils OLD	0.15	96	62	65536	62789
Explosion Hive Fleet Arrival Tendrils OLD	0.30	160	96	65536	62815
Explosion Hive Fleet Arrival Tendrils OLD	0.50	276	147	65536	62850
Explosion Hive Fleet Arrival Tendrils OLD	0.75	354	181	65536	62877
Explosion Hive Fleet Arrival Tendrils OLD	1.00	433	216	65536	62901
Explosion Hive Fleet Arrival Tendrils OLD	1.50	532	279	65536	62959
Explosion Hive Fleet Arrival Tendrils OLD	2.00	583	305	65536	62986
Explosion Hive Fleet Arrival Tendrils OLD	3.00	112	45	65536	62781
Explosion_BombQuick	0.15	0	0	65536	62740
Explosion_BombQuick	0.30	0	0	65536	62740
Explosion_BombQuick	0.50	0	0	65536	62740
Explosion_BombQuick	0.75	0	0	65536	62740
Explosion_BombQuick	1.00	0	0	65536	62740
Explosion_BombQuick	1.50	0	0	65536	62740
Explosion_BombQuick	2.00	0	0	65536	62740
Explosion_BombQuick	3.00	0	0	65536	62740
Explosion_BombQuick_triple	0.15	0	0	65536	62740
Explosion_BombQuick_triple	0.30	0	0	65536	62740
Explosion_BombQuick_triple	0.50	0	0	65536	62740
Explosion_BombQuick_triple	0.75	0	0	65536	62740
Explosion_BombQuick_triple	1.00	0	0	65536	62740
Explosion_BombQuick_triple	1.50	0	0	65536	62740
Explosion_BombQuick_triple	2.00	0	0	65536	62740
Explosion_BombQuick_triple	3.00	0	0	65536	62740
Explosion_ConcealedExplosives	0.15	0	0	65536	62740
Explosion_ConcealedExplosives	0.30	0	0	65536	62740
Explosion_ConcealedExplosives	0.50	0	0	65536	62740
Explosion_ConcealedExplosives	0.75	0	0	65536	62740
Explosion_ConcealedExplosives	1.00	0	0	65536	62740
Explosion_ConcealedExplosives	1.50	0	0	65536	62740
Explosion_ConcealedExplosives	2.00	0	0	65536	62740
Explosion_ConcealedExplosives	3.00	0	0	65536	62740
Explosion_Debris	0.15	626	261	65536	62727
Explosion_Debris	0.30	298	196	65536	62630
Explosion_Debris	0.50	439	284	65536	62976
Explosion_Debris	0.75	557	335	65536	63014
Explosion_Debris	1.00	578	335	65536	63012
Explosion_Debris	1.50	27	14	65536	62768
Explosion_Debris	2.00	0	0	65536	62740
Explosion_Debris	3.00	0	0	65536	62740
Explosion_Debris_UI	0.15	766	325	65536	62732
Explosion_Debris_UI	0.30	363	239	65536	62609
Explosion_Debris_UI	0.50	505	328	65536	63014
Explosion_Debris_UI	0.75	654	395	65536	63063
Explosion_Debris_UI	1.00	681	396	65536	63062
Explosion_Debris_UI	1.50	29	18	65536	62775
Explosion_Debris_UI	2.00	0	0	65536	62740
Explosion_Debris_UI	3.00	0	0	65536	62740
Explosion_gauss	0.15	165	127	65536	62845
Explosion_gauss	0.30	295	223	65536	62922
Explosion_gauss	0.50	499	443	65536	63095
Explosion_gauss	0.75	1027	952	65536	63492
Explosion_gauss	1.00	1407	1079	65536	63551
Explosion_gauss	1.50	313	170	65536	62866
Explosion_gauss	2.00	3	3	65536	62742
Explosion_gauss	3.00	0	0	65536	62740
Explosion_gauss_yellow	0.15	346	342	65536	63001
Explosion_gauss_yellow	0.30	943	1017	65536	63506
Explosion_gauss_yellow	0.50	2814	2902	65536	64988
Explosion_gauss_yellow	0.75	2254	2356	65536	64519
Explosion_gauss_yellow	1.00	3756	3258	65536	65239
Explosion_gauss_yellow	1.50	482	199	65536	62876
Explosion_gauss_yellow	2.00	0	0	65536	62740
Explosion_gauss_yellow	3.00	0	0	65536	62740
Explosion_Ground	0.15	0	0	65536	62740
Explosion_Ground	0.30	0	0	65536	62740
Explosion_Ground	0.50	0	0	65536	62740
Explosion_Ground	0.75	0	0	65536	62740
Explosion_Ground	1.00	0	0	65536	62740
Explosion_Ground	1.50	0	0	65536	62740
Explosion_Ground	2.00	0	0	65536	62740
Explosion_Ground	3.00	0	0	65536	62740
Explosion_GroundBreak	0.15	15	12	65536	62751
Explosion_GroundBreak	0.30	14	12	65536	62750
Explosion_GroundBreak	0.50	12	10	65536	62749
Explosion_GroundBreak	0.75	6	5	65536	62745
Explosion_GroundBreak	1.00	6	5	65536	62745
Explosion_GroundBreak	1.50	6	5	65536	62745
Explosion_GroundBreak	2.00	0	0	65536	62740
Explosion_GroundBreak	3.00	0	0	65536	62740
Explosion_Possession	0.15	9	2	65536	62741
Explosion_Possession	0.30	53	17	65536	62750
Explosion_Possession	0.50	170	71	65536	62788
Explosion_Possession	0.75	388	212	65536	62906
Explosion_Possession	1.00	620	359	65536	63024
Explosion_Possession	1.50	718	421	65536	63087
Explosion_Possession	2.00	2247	1070	65536	63419
Explosion_Possession	3.00	11	6	65536	62761
Explosion_Short	0.15	3388	7351	65536	67082
Explosion_Short	0.30	4857	10067	65536	68466
Explosion_Short	0.50	0	0	65536	62740
Explosion_Short	0.75	0	0	65536	62740
Explosion_Short	1.00	0	0	65536	62740
Explosion_Short	1.50	0	0	65536	62740
Explosion_Short	2.00	0	0	65536	62740
Explosion_Short	3.00	0	0	65536	62740
Factory Overdrive Damage	0.15	134	101	65536	62824
Factory Overdrive Damage	0.30	188	146	65536	62861
Factory Overdrive Damage	0.50	175	108	65536	62827
Factory Overdrive Damage	0.75	128	57	65536	62781
Factory Overdrive Damage	1.00	0	0	65536	62740
Factory Overdrive Damage	1.50	0	0	65536	62740
Factory Overdrive Damage	2.00	0	0	65536	62740
Factory Overdrive Damage	3.00	0	0	65536	62740
Faith UI Gain	0.15	1973	1642	65536	64065
Faith UI Gain	0.30	1764	1862	65536	64208
Faith UI Gain	0.50	1668	1349	65536	63848
Faith UI Gain	0.75	1642	2001	65536	64287
Faith UI Gain	1.00	1797	1915	65536	64225
Faith UI Gain	1.50	332	217	65536	62909
Faith UI Gain	2.00	0	0	65536	62740
Faith UI Gain	3.00	0	0	65536	62740
Faith UI Trigger	0.15	2481	2294	65536	64523
Faith UI Trigger	0.30	2748	2818	65536	64880
Faith UI Trigger	0.50	2877	3274	65536	65224
Faith UI Trigger	0.75	2476	2720	65536	64818
Faith UI Trigger	1.00	1163	1172	65536	63632
Faith UI Trigger	1.50	0	0	65536	62751
Faith UI Trigger	2.00	0	0	65536	62740
Faith UI Trigger	3.00	0	0	65536	62740
Faith_trigger_unit	0.15	234	201	65536	62903
Faith_trigger_unit	0.30	234	207	65536	62907
Faith_trigger_unit	0.50	232	212	65536	62910
Faith_trigger_unit	0.75	502	555	65536	63173
Faith_trigger_unit	1.00	677	691	65536	63274
Faith_trigger_unit	1.50	1162	910	65536	63439
Faith_trigger_unit	2.00	1367	835	65536	63362
Faith_trigger_unit	3.00	0	0	65536	62740
FastEffect	0.15	137	107	65536	62823
FastEffect	0.30	146	133	65536	62842
FastEffect	0.50	207	167	65536	62870
FastEffect	0.75	286	195	65536	62897
FastEffect	1.00	374	240	65536	62930
FastEffect	1.50	582	410	65536	63064
FastEffect	2.00	93	47	65536	62776
FastEffect	3.00	0	0	65536	62740
FeedingFrenzy	0.15	172	185	65536	62881
FeedingFrenzy	0.30	122	80	65536	62801
FeedingFrenzy	0.50	162	142	65536	62846
FeedingFrenzy	0.75	137	99	65536	62814
FeedingFrenzy	1.00	93	91	65536	62810
FeedingFrenzy	1.50	181	187	65536	62874
FeedingFrenzy	2.00	36	23	65536	62761
FeedingFrenzy	3.00	0	0	65536	62740
Ferocity_RecallToDeck	0.15	463	310	65536	62987
Ferocity_RecallToDeck	0.30	503	369	65536	63031
Ferocity_RecallToDeck	0.50	544	408	65536	63059
Ferocity_RecallToDeck	0.75	577	402	65536	63054
Ferocity_RecallToDeck	1.00	824	1483	65536	63810
Ferocity_RecallToDeck	1.50	486	350	65536	63025
Ferocity_RecallToDeck	2.00	95	57	65536	62795
Ferocity_RecallToDeck	3.00	0	0	65536	62741
FerocityEffect	0.15	0	0	65536	62740
FerocityEffect	0.30	702	693	65536	63275
FerocityEffect	0.50	1395	1621	65536	63997
FerocityEffect	0.75	1634	2357	65536	64521
FerocityEffect	1.00	1788	2267	65536	64509
FerocityEffect	1.50	1225	724	65536	63324
FerocityEffect	2.00	0	0	65536	62740
FerocityEffect	3.00	0	0	65536	62740
Fire_Board	0.15	0	0	65536	62740
Fire_Board	0.30	0	0	65536	62740
Fire_Board	0.50	0	0	65536	62740
Fire_Board	0.75	11	13	65536	62751
Fire_Board	1.00	11	12	65536	62751
Fire_Board	1.50	40	41	65536	62776
Fire_Board	2.00	40	37	65536	62773
Fire_Board	3.00	11	9	65536	62748
FlameBurst_Sororitas	0.15	1376	2742	65536	64756
FlameBurst_Sororitas	0.30	2150	2908	65536	64953
FlameBurst_Sororitas	0.50	2139	1420	65536	63705
FlameBurst_Sororitas	0.75	509	215	65536	62854
FlameBurst_Sororitas	1.00	326	354	65536	63028
FlameBurst_Sororitas	1.50	29	14	65536	62748
FlameBurst_Sororitas	2.00	0	0	65536	62740
FlameBurst_Sororitas	3.00	0	0	65536	62740
FlamethrowerBurna	0.15	0	0	65536	62740
FlamethrowerBurna	0.30	0	0	65536	62740
FlamethrowerBurna	0.50	0	0	65536	62740
FlamethrowerBurna	0.75	21	20	65536	62756
FlamethrowerBurna	1.00	28	28	65536	62762
FlamethrowerBurna	1.50	48	31	65536	62761
FlamethrowerBurna	2.00	40	27	65536	62758
FlamethrowerBurna	3.00	0	0	65536	62741
FlamethrowerSingleAttack_1	0.15	1	0	65536	62741
FlamethrowerSingleAttack_1	0.30	7	7	65536	62746
FlamethrowerSingleAttack_1	0.50	19	15	65536	62751
FlamethrowerSingleAttack_1	0.75	29	14	65536	62746
FlamethrowerSingleAttack_1	1.00	42	21	65536	62752
FlamethrowerSingleAttack_1	1.50	35	12	65536	62743
FlamethrowerSingleAttack_1	2.00	22	9	65536	62748
FlamethrowerSingleAttack_1	3.00	0	0	65536	62740
FlamethrowerSingleAttack_2	0.15	0	0	65536	62740
FlamethrowerSingleAttack_2	0.30	4	2	65536	62742
FlamethrowerSingleAttack_2	0.50	11	5	65536	62743
FlamethrowerSingleAttack_2	0.75	21	6	65536	62739
FlamethrowerSingleAttack_2	1.00	33	11	65536	62738
FlamethrowerSingleAttack_2	1.50	29	6	65535	62732
FlamethrowerSingleAttack_2	2.00	1	1	65536	62741
FlamethrowerSingleAttack_2	3.00	0	0	65536	62740
FlamethrowerSweepAttack_1	0.15	6	5	65536	62744
FlamethrowerSweepAttack_1	0.30	26	29	65536	62763
FlamethrowerSweepAttack_1	0.50	51	65	65536	62791
FlamethrowerSweepAttack_1	0.75	102	123	65536	62832
FlamethrowerSweepAttack_1	1.00	140	157	65536	62849
FlamethrowerSweepAttack_1	1.50	223	217	65536	62867
FlamethrowerSweepAttack_1	2.00	371	294	65536	62881
FlamethrowerSweepAttack_1	3.00	346	216	65536	62796
FlamethrowerSweepAttack_sororitas	0.15	97	87	65536	62812
FlamethrowerSweepAttack_sororitas	0.30	174	239	65536	62928
FlamethrowerSweepAttack_sororitas	0.50	243	340	65536	63006
FlamethrowerSweepAttack_sororitas	0.75	266	323	65536	62993
FlamethrowerSweepAttack_sororitas	1.00	276	269	65536	62947
FlamethrowerSweepAttack_sororitas	1.50	324	360	65536	63019
FlamethrowerSweepAttack_sororitas	2.00	349	392	65536	63044
FlamethrowerSweepAttack_sororitas	3.00	228	114	65536	62811
FlankEffect	0.15	0	0	65536	62740
FlankEffect	0.30	642	405	65536	63052
FlankEffect	0.50	1048	1110	65536	63597
FlankEffect	0.75	1237	1500	65536	63884
FlankEffect	1.00	1119	1236	65536	63698
FlankEffect	1.50	0	0	65536	62740
FlankEffect	2.00	0	0	65536	62740
FlankEffect	3.00	0	0	65536	62740
Flayed One Summon	0.15	53	7	65536	62714
Flayed One Summon	0.30	219	24	65534	62640
Flayed One Summon	0.50	403	56	65535	62593
Flayed One Summon	0.75	508	66	65533	62527
Flayed One Summon	1.00	533	73	65536	62523
Flayed One Summon	1.50	473	58	65535	62531
Flayed One Summon	2.00	214	30	65536	62633
Flayed One Summon	3.00	0	0	65536	62740
FlyingEffect	0.15	706	578	65536	63221
FlyingEffect	0.30	689	682	65536	63305
FlyingEffect	0.50	707	696	65536	63315
FlyingEffect	0.75	700	558	65536	63207
FlyingEffect	1.00	216	162	65536	62874
FlyingEffect	1.50	206	159	65536	62873
FlyingEffect	2.00	213	144	65536	62859
FlyingEffect	3.00	230	154	65536	62865
Forewarned_Board	0.15	0	0	65536	62740
Forewarned_Board	0.30	0	0	65536	62740
Forewarned_Board	0.50	0	0	65536	62740
Forewarned_Board	0.75	3	3	65536	62743
Forewarned_Board	1.00	15	13	65536	62751
Forewarned_Board	1.50	75	49	65536	62778
Forewarned_Board	2.00	40	22	65536	62755
Forewarned_Board	3.00	0	0	65536	62740
FrenziedEffect	0.15	1156	3468	65536	65102
FrenziedEffect	0.30	1024	3072	65536	64833
FrenziedEffect	0.50	1298	3249	65536	64973
FrenziedEffect	0.75	1759	3564	65536	65198
FrenziedEffect	1.00	0	0	65536	62740
FrenziedEffect	1.50	0	0	65536	62740
FrenziedEffect	2.00	0	0	65536	62740
FrenziedEffect	3.00	0	0	65536	62740
Gain_Sentry	0.15	505	754	65536	63298
Gain_Sentry	0.30	533	1044	65536	63507
Gain_Sentry	0.50	465	552	65536	63181
Gain_Sentry	0.75	469	453	65536	63101
Gain_Sentry	1.00	159	113	65536	62829
Gain_Sentry	1.50	0	0	65536	62740
Gain_Sentry	2.00	0	0	65536	62740
Gain_Sentry	3.00	0	0	65536	62740
GainShuriken	0.15	1123	1254	65536	63692
GainShuriken	0.30	1933	1590	65536	63934
GainShuriken	0.50	2565	1999	65536	64248
GainShuriken	0.75	3272	2171	65536	64400
GainShuriken	1.00	2369	1375	65536	63785
GainShuriken	1.50	1780	1008	65536	63502
GainShuriken	2.00	0	0	65536	62740
GainShuriken	3.00	0	0	65536	62740
GatlingSweep	0.15	0	0	65536	62740
GatlingSweep	0.30	0	0	65536	62740
GatlingSweep	0.50	0	0	65536	62740
GatlingSweep	0.75	50	26	65536	62761
GatlingSweep	1.00	78	42	65536	62771
GatlingSweep	1.50	74	35	65536	62765
GatlingSweep	2.00	0	0	65536	62740
GatlingSweep	3.00	0	0	65536	62740
Generic Tap Material	0.15	96	66	65536	62796
Generic Tap Material	0.30	159	111	65536	62834
Generic Tap Material	0.50	241	151	65536	62865
Generic Tap Material	0.75	262	137	65536	62848
Generic Tap Material	1.00	33	31	65536	62766
Generic Tap Material	1.50	35	34	65536	62769
Generic Tap Material	2.00	0	0	65536	62740
Generic Tap Material	3.00	0	0	65536	62740
Godspear Warhead Full	0.15	0	0	65536	62740
Godspear Warhead Full	0.30	0	0	65536	62740
Godspear Warhead Full	0.50	0	0	65536	62740
Godspear Warhead Full	0.75	0	0	65536	62740
Godspear Warhead Full	1.00	0	0	65536	62740
Godspear Warhead Full	1.50	0	0	65536	62740
Godspear Warhead Full	2.00	0	0	65536	62740
Godspear Warhead Full	3.00	510	71	65533	62611
Goff_GreatestWarboss	0.15	11	4	65536	62744
Goff_GreatestWarboss	0.30	182	75	65536	62794
Goff_GreatestWarboss	0.50	424	206	65536	62903
Goff_GreatestWarboss	0.75	837	449	65536	63101
Goff_GreatestWarboss	1.00	1190	701	65536	63311
Goff_GreatestWarboss	1.50	1513	1022	65536	63602
Goff_GreatestWarboss	2.00	1580	1102	65536	63673
Goff_GreatestWarboss	3.00	1403	805	65536	63389
Goff_ProperKilly	0.15	68	26	65536	62750
Goff_ProperKilly	0.30	66	30	65536	62755
Goff_ProperKilly	0.50	75	27	65536	62749
Goff_ProperKilly	0.75	559	937	65536	63424
Goff_ProperKilly	1.00	1612	2678	65536	64743
Goff_ProperKilly	1.50	3200	4398	65536	66176
Goff_ProperKilly	2.00	321	186	65536	62885
Goff_ProperKilly	3.00	0	0	65536	62740
Goff_ProphetOfDaWaaagh	0.15	18	7	65536	62744
Goff_ProphetOfDaWaaagh	0.30	154	65	65536	62788
Goff_ProphetOfDaWaaagh	0.50	407	196	65536	62892
Goff_ProphetOfDaWaaagh	0.75	758	410	65536	63069
Goff_ProphetOfDaWaaagh	1.00	1044	621	65536	63248
Goff_ProphetOfDaWaaagh	1.50	1330	901	65536	63501
Goff_ProphetOfDaWaaagh	2.00	1400	978	65536	63571
Goff_ProphetOfDaWaaagh	3.00	1278	748	65536	63351
Goff_Rok_Invasion	0.15	1800	5	65536	61046
Goff_Rok_Invasion	0.30	1797	5	65536	61047
Goff_Rok_Invasion	0.50	1797	5	65536	61048
Goff_Rok_Invasion	0.75	1796	6	65536	61052
Goff_Rok_Invasion	1.00	1797	7	65536	61055
Goff_Rok_Invasion	1.50	1796	8	65536	61056
Goff_Rok_Invasion	2.00	1797	11	65536	61072
Goff_Rok_Invasion	3.00	159	118	65536	62840
Goff_UnbridledCarnageEffect	0.15	124	122	65536	62829
Goff_UnbridledCarnageEffect	0.30	155	92	65536	62804
Goff_UnbridledCarnageEffect	0.50	30	10	65536	62744
Goff_UnbridledCarnageEffect	0.75	4	2	65536	62742
Goff_UnbridledCarnageEffect	1.00	0	0	65536	62740
Goff_UnbridledCarnageEffect	1.50	0	0	65536	62740
Goff_UnbridledCarnageEffect	2.00	0	0	65536	62740
Goff_UnbridledCarnageEffect	3.00	0	0	65536	62740
Goff_Waaagh	0.15	201	171	65536	62880
Goff_Waaagh	0.30	211	144	65536	62856
Goff_Waaagh	0.50	316	250	65536	62940
Goff_Waaagh	0.75	295	207	65536	62900
Goff_Waaagh	1.00	251	191	65536	62886
Goff_Waaagh	1.50	193	123	65536	62838
Goff_Waaagh	2.00	44	18	65536	62755
Goff_Waaagh	3.00	0	0	65536	62740
Goff_WaaaghRed	0.15	89	51	65536	62779
Goff_WaaaghRed	0.30	157	90	65536	62807
Goff_WaaaghRed	0.50	120	59	65536	62783
Goff_WaaaghRed	0.75	190	96	65536	62812
Goff_WaaaghRed	1.00	118	55	65536	62779
Goff_WaaaghRed	1.50	0	0	65536	62740
Goff_WaaaghRed	2.00	0	0	65536	62740
Goff_WaaaghRed	3.00	0	0	65536	62740
Goff_WaaaghRed_skulls	0.15	109	93	65536	62810
Goff_WaaaghRed_skulls	0.30	173	149	65536	62849
Goff_WaaaghRed_skulls	0.50	150	109	65536	62820
Goff_WaaaghRed_skulls	0.75	511	432	65536	63055
Goff_WaaaghRed_skulls	1.00	858	687	65536	63250
Goff_WaaaghRed_skulls	1.50	0	0	65536	62740
Goff_WaaaghRed_skulls	2.00	0	0	65536	62740
Goff_WaaaghRed_skulls	3.00	0	0	65536	62740
GreenSummonCircle	0.15	168	131	65536	62836
GreenSummonCircle	0.30	224	202	65536	62899
GreenSummonCircle	0.50	344	299	65536	62969
GreenSummonCircle	0.75	395	348	65536	63008
GreenSummonCircle	1.00	393	327	65536	62988
GreenSummonCircle	1.50	231	147	65536	62840
GreenSummonCircle	2.00	234	136	65536	62830
GreenSummonCircle	3.00	8	4	65536	62743
GSC RecallToHand	0.15	151	84	65536	62797
GSC RecallToHand	0.30	234	113	65536	62811
GSC RecallToHand	0.50	324	138	65536	62820
GSC RecallToHand	0.75	361	137	65536	62810
GSC RecallToHand	1.00	333	125	65536	62810
GSC RecallToHand	1.50	2	1	65536	62738
GSC RecallToHand	2.00	0	0	65536	62740
GSC RecallToHand	3.00	0	0	65536	62740
GSC Rockfall	0.15	0	0	65536	62740
GSC Rockfall	0.30	0	0	65536	62740
GSC Rockfall	0.50	0	0	65536	62740
GSC Rockfall	0.75	0	0	65536	62740
GSC Rockfall	1.00	0	0	65536	62740
GSC Rockfall	1.50	0	0	65536	62740
GSC Rockfall	2.00	0	0	65536	62740
GSC Rockfall	3.00	0	0	65536	62740
GSC Sabotage Use	0.15	244	66	65536	62679
GSC Sabotage Use	0.30	223	65	65536	62691
GSC Sabotage Use	0.50	95	50	65536	62728
GSC Sabotage Use	0.75	34	36	65536	62758
GSC Sabotage Use	1.00	0	0	65536	62740
GSC Sabotage Use	1.50	0	0	65536	62740
GSC Sabotage Use	2.00	0	0	65536	62740
GSC Sabotage Use	3.00	0	0	65536	62740
GSC Summon	0.15	23	4	65536	62725
GSC Summon	0.30	65	10	65536	62698
GSC Summon	0.50	161	26	65536	62661
GSC Summon	0.75	255	39	65536	62626
GSC Summon	1.00	374	57	65536	62589
GSC Summon	1.50	396	61	65536	62588
GSC Summon	2.00	127	20	65536	62669
GSC Summon	3.00	0	0	65536	62740
GuardSummon	0.15	0	0	65536	62740
GuardSummon	0.30	0	0	65536	62740
GuardSummon	0.50	0	0	65536	62740
GuardSummon	0.75	0	0	65536	62740
GuardSummon	1.00	0	0	65536	62740
GuardSummon	1.50	0	0	65536	62740
GuardSummon	2.00	0	0	65536	62740
GuardSummon	3.00	0	0	65536	62740
Hammer_Slam_SW	0.15	138	137	65536	62850
Hammer_Slam_SW	0.30	253	264	65536	62954
Hammer_Slam_SW	0.50	399	406	65536	63073
Hammer_Slam_SW	0.75	285	279	65536	62969
Hammer_Slam_SW	1.00	87	78	65536	62803
Hammer_Slam_SW	1.50	29	29	65536	62765
Hammer_Slam_SW	2.00	321	209	65536	62886
Hammer_Slam_SW	3.00	0	0	65536	62741
Hammer_Throw_SW	0.15	1622	2485	65536	64635
Hammer_Throw_SW	0.30	1650	2382	65536	64580
Hammer_Throw_SW	0.50	1407	2011	65536	64305
Hammer_Throw_SW	0.75	1342	1945	65536	64244
Hammer_Throw_SW	1.00	1334	1937	65536	64237
Hammer_Throw_SW	1.50	1334	1937	65536	64237
Hammer_Throw_SW	2.00	1245	1786	65536	64119
Hammer_Throw_SW	3.00	1245	1786	65536	64119
Healing_Circles	0.15	21	13	65536	62750
Healing_Circles	0.30	87	48	65536	62776
Healing_Circles	0.50	149	86	65536	62805
Healing_Circles	0.75	273	163	65536	62862
Healing_Circles	1.00	366	202	65536	62891
Healing_Circles	1.50	88	38	65536	62769
Healing_Circles	2.00	0	0	65536	62740
Healing_Circles	3.00	0	0	65536	62740
Healing_Projectile	0.15	148	250	65536	62925
Healing_Projectile	0.30	376	460	65536	63089
Healing_Projectile	0.50	131	187	65536	62886
Healing_Projectile	0.75	129	164	65536	62867
Healing_Projectile	1.00	129	145	65536	62854
Healing_Projectile	1.50	118	94	65536	62811
Healing_Projectile	2.00	26	28	65536	62763
Healing_Projectile	3.00	4	2	65536	62742
Healing_Projectile_Frost	0.15	148	247	65536	62923
Healing_Projectile_Frost	0.30	378	499	65536	63120
Healing_Projectile_Frost	0.50	131	185	65536	62884
Healing_Projectile_Frost	0.75	130	170	65536	62872
Healing_Projectile_Frost	1.00	129	153	65536	62860
Healing_Projectile_Frost	1.50	118	102	65536	62819
Healing_Projectile_Frost	2.00	16	21	65536	62758
Healing_Projectile_Frost	3.00	3	2	65536	62742
Healing_Projectile_Green	0.15	148	249	65536	62925
Healing_Projectile_Green	0.30	360	410	65536	63052
Healing_Projectile_Green	0.50	130	181	65536	62881
Healing_Projectile_Green	0.75	129	161	65536	62866
Healing_Projectile_Green	1.00	127	133	65536	62845
Healing_Projectile_Green	1.50	103	69	65536	62791
Healing_Projectile_Green	2.00	26	22	65536	62757
Healing_Projectile_Green	3.00	4	2	65536	62741
Healing_Projectile_Ork	0.15	148	234	65536	62915
Healing_Projectile_Ork	0.30	346	363	65536	63011
Healing_Projectile_Ork	0.50	131	167	65536	62875
Healing_Projectile_Ork	0.75	124	137	65536	62847
Healing_Projectile_Ork	1.00	117	106	65536	62822
Healing_Projectile_Ork	1.50	106	78	65536	62800
Healing_Projectile_Ork	2.00	26	29	65536	62764
Healing_Projectile_Ork	3.00	4	2	65536	62742
HeldrakeStrike	0.15	0	0	65536	62739
HeldrakeStrike	0.30	0	0	65536	62740
HeldrakeStrike	0.50	0	0	65536	62739
HeldrakeStrike	0.75	0	0	65536	62739
HeldrakeStrike	1.00	0	0	65536	62739
HeldrakeStrike	1.50	0	0	65536	62739
HeldrakeStrike	2.00	0	0	65536	62739
HeldrakeStrike	3.00	0	0	65536	62739
Helfire Burst Target	0.15	0	0	65536	62740
Helfire Burst Target	0.30	0	0	65536	62740
Helfire Burst Target	0.50	0	0	65536	62740
Helfire Burst Target	0.75	443	344	65536	62994
Helfire Burst Target	1.00	455	376	65536	63016
Helfire Burst Target	1.50	76	36	65536	62763
Helfire Burst Target	2.00	24	3	65534	62730
Helfire Burst Target	3.00	0	0	65536	62740
Helspear_Assault_Buff	0.15	52	54	65536	62784
Helspear_Assault_Buff	0.30	135	119	65536	62835
Helspear_Assault_Buff	0.50	231	183	65536	62882
Helspear_Assault_Buff	0.75	291	176	65536	62872
Helspear_Assault_Buff	1.00	179	109	65536	62823
Helspear_Assault_Buff	1.50	315	247	65536	62904
Helspear_Assault_Buff	2.00	1	0	65536	62741
Helspear_Assault_Buff	3.00	0	0	65536	62740
HeroOfTheEmpire OLD	0.15	1082	1171	65536	63611
HeroOfTheEmpire OLD	0.30	1290	1254	65536	63658
HeroOfTheEmpire OLD	0.50	1287	1208	65536	63612
HeroOfTheEmpire OLD	0.75	1069	900	65536	63393
HeroOfTheEmpire OLD	1.00	498	333	65536	62971
HeroOfTheEmpire OLD	1.50	407	285	65536	62938
HeroOfTheEmpire OLD	2.00	9	3	65536	62743
HeroOfTheEmpire OLD	3.00	0	0	65536	62740
HeroRespiteEffect	0.15	1551	590	65536	63018
HeroRespiteEffect	0.30	1687	792	65536	63213
HeroRespiteEffect	0.50	1960	1013	65536	63396
HeroRespiteEffect	0.75	2345	1249	65536	63570
HeroRespiteEffect	1.00	1313	976	65536	63634
HeroRespiteEffect	1.50	1684	1270	65536	63792
HeroRespiteEffect	2.00	1805	1481	65536	63962
HeroRespiteEffect	3.00	2581	1396	65536	63861
Hexmark_Artifice_Deal1	0.15	0	0	65536	62740
Hexmark_Artifice_Deal1	0.30	5	2	65536	62742
Hexmark_Artifice_Deal1	0.50	0	0	65536	62740
Hexmark_Artifice_Deal1	0.75	0	0	65536	62740
Hexmark_Artifice_Deal1	1.00	0	0	65536	62740
Hexmark_Artifice_Deal1	1.50	0	0	65536	62740
Hexmark_Artifice_Deal1	2.00	0	0	65536	62740
Hexmark_Artifice_Deal1	3.00	0	0	65536	62740
Hive Fleet Ground Growth	0.15	672	387	65536	63046
Hive Fleet Ground Growth	0.30	833	537	65536	63176
