effect	time	lit	sum	lit_srgb	sum_srgb
Explosion_BombQuick_triple	0.15	0	0	65536	62740
Explosion_BombQuick_triple	0.30	0	0	65536	62740
Explosion_BombQuick_triple	0.50	0	0	65536	62740
Explosion_BombQuick_triple	0.75	0	0	65536	62740
Explosion_BombQuick_triple	1.00	0	0	65536	62740
Explosion_BombQuick_triple	1.50	0	0	65536	62740
Explosion_BombQuick_triple	2.00	0	0	65536	62740
Explosion_BombQuick_triple	3.00	0	0	65536	62740
Explosion_ConcealedExplosives	0.15	0	0	65536	62740
Explosion_ConcealedExplosives	0.30	0	0	65536	62740
Explosion_ConcealedExplosives	0.50	0	0	65536	62740
Explosion_ConcealedExplosives	0.75	0	0	65536	62740
Explosion_ConcealedExplosives	1.00	0	0	65536	62740
Explosion_ConcealedExplosives	1.50	0	0	65536	62740
Explosion_ConcealedExplosives	2.00	0	0	65536	62740
Explosion_ConcealedExplosives	3.00	0	0	65536	62740
Explosion_Debris	0.15	1684	1893	65536	64334
Explosion_Debris	0.30	4700	3845	65536	66034
Explosion_Debris	0.50	625	590	65536	63222
Explosion_Debris	0.75	619	401	65536	63074
Explosion_Debris	1.00	562	302	65536	62977
Explosion_Debris	1.50	16	13	65536	62762
Explosion_Debris	2.00	0	0	65536	62740
Explosion_Debris	3.00	0	0	65536	62740
Explosion_Debris_UI	0.15	1603	1827	65536	64274
Explosion_Debris_UI	0.30	4423	3713	65536	65903
Explosion_Debris_UI	0.50	539	505	65536	63151
Explosion_Debris_UI	0.75	614	363	65536	63032
Explosion_Debris_UI	1.00	617	333	65536	63005
Explosion_Debris_UI	1.50	9	10	65536	62770
Explosion_Debris_UI	2.00	0	0	65536	62740
Explosion_Debris_UI	3.00	0	0	65536	62740
Explosion_gauss	0.15	165	135	65536	62851
Explosion_gauss	0.30	258	221	65536	62916
Explosion_gauss	0.50	519	466	65536	63110
Explosion_gauss	0.75	1057	922	65536	63480
Explosion_gauss	1.00	1396	968	65536	63468
Explosion_gauss	1.50	112	59	65536	62788
Explosion_gauss	2.00	1	1	65536	62741
Explosion_gauss	3.00	0	0	65536	62740
Explosion_gauss_yellow	0.15	860	771	65536	63324
Explosion_gauss_yellow	0.30	2274	2200	65536	64448
Explosion_gauss_yellow	0.50	1055	985	65536	63472
Explosion_gauss_yellow	0.75	3435	2994	65536	65067
Explosion_gauss_yellow	1.00	2892	2289	65536	64584
Explosion_gauss_yellow	1.50	26	9	65536	62750
Explosion_gauss_yellow	2.00	0	0	65536	62740
Explosion_gauss_yellow	3.00	0	0	65536	62740
Explosion_Ground	0.15	113	207	65536	62896
Explosion_Ground	0.30	286	586	65536	63170
Explosion_Ground	0.50	567	1137	65536	63577
Explosion_Ground	0.75	691	954	65536	63458
Explosion_Ground	1.00	713	659	65536	63225
Explosion_Ground	1.50	466	181	65536	62803
Explosion_Ground	2.00	0	0	65536	62740
Explosion_Ground	3.00	0	0	65536	62740
Explosion_GroundBreak	0.15	17	14	65536	62753
Explosion_GroundBreak	0.30	19	15	65536	62754
Explosion_GroundBreak	0.50	15	12	65536	62751
Explosion_GroundBreak	0.75	9	7	65536	62747
Explosion_GroundBreak	1.00	6	5	65536	62745
Explosion_GroundBreak	1.50	6	5	65536	62745
Explosion_GroundBreak	2.00	0	0	65536	62740
Explosion_GroundBreak	3.00	0	0	65536	62740
Explosion_Possession	0.15	7	2	65536	62741
Explosion_Possession	0.30	37	11	65536	62747
Explosion_Possession	0.50	144	58	65536	62778
Explosion_Possession	0.75	366	203	65536	62901
Explosion_Possession	1.00	539	313	65536	62985
Explosion_Possession	1.50	692	397	65536	63060
Explosion_Possession	2.00	2250	1282	65536	63694
Explosion_Possession	3.00	2	3	65536	62756
Explosion_Short	0.15	4406	9146	65536	67935
Explosion_Short	0.30	5328	10862	65536	68778
Explosion_Short	0.50	0	0	65536	62740
Explosion_Short	0.75	0	0	65536	62740
Explosion_Short	1.00	0	0	65536	62740
Explosion_Short	1.50	0	0	65536	62740
Explosion_Short	2.00	0	0	65536	62740
Explosion_Short	3.00	0	0	65536	62740
Factory Overdrive Damage	0.15	71	69	65536	62799
Factory Overdrive Damage	0.30	130	109	65536	62829
Factory Overdrive Damage	0.50	42	31	65536	62766
Factory Overdrive Damage	0.75	34	19	65536	62756
Factory Overdrive Damage	1.00	0	0	65536	62740
Factory Overdrive Damage	1.50	0	0	65536	62740
Factory Overdrive Damage	2.00	0	0	65536	62740
Factory Overdrive Damage	3.00	0	0	65536	62740
Faith UI Gain	0.15	1654	1369	65536	63854
Faith UI Gain	0.30	1572	1838	65536	64171
Faith UI Gain	0.50	1417	1250	65536	63753
Faith UI Gain	0.75	1637	1882	65536	64199
Faith UI Gain	1.00	1808	1909	65536	64222
Faith UI Gain	1.50	483	345	65536	63007
Faith UI Gain	2.00	0	0	65536	62740
Faith UI Gain	3.00	0	0	65536	62740
Faith UI Trigger	0.15	2495	2261	65536	64503
Faith UI Trigger	0.30	2747	2895	65536	64930
Faith UI Trigger	0.50	2887	3366	65536	65303
Faith UI Trigger	0.75	2645	2990	65536	65021
Faith UI Trigger	1.00	1859	1472	65536	63876
Faith UI Trigger	1.50	149	53	65536	62774
Faith UI Trigger	2.00	0	0	65536	62740
Faith UI Trigger	3.00	0	0	65536	62740
Faith_trigger_unit	0.15	213	156	65536	62865
Faith_trigger_unit	0.30	213	158	65536	62866
Faith_trigger_unit	0.50	211	162	65536	62869
Faith_trigger_unit	0.75	437	427	65536	63075
Faith_trigger_unit	1.00	513	472	65536	63104
Faith_trigger_unit	1.50	764	569	65536	63163
Faith_trigger_unit	2.00	806	495	65536	63097
Faith_trigger_unit	3.00	0	0	65536	62740
FastEffect	0.15	180	176	65536	62874
FastEffect	0.30	188	207	65536	62893
FastEffect	0.50	239	233	65536	62916
FastEffect	0.75	304	238	65536	62923
FastEffect	1.00	311	262	65536	62945
FastEffect	1.50	503	414	65536	63063
FastEffect	2.00	269	148	65536	62859
FastEffect	3.00	0	0	65536	62740
FeedingFrenzy	0.15	124	142	65536	62848
FeedingFrenzy	0.30	105	86	65536	62805
FeedingFrenzy	0.50	156	149	65536	62849
FeedingFrenzy	0.75	231	275	65536	62934
FeedingFrenzy	1.00	158	141	65536	62841
FeedingFrenzy	1.50	104	98	65536	62812
FeedingFrenzy	2.00	125	144	65536	62847
FeedingFrenzy	3.00	0	0	65536	62740
Ferocity_RecallToDeck	0.15	438	300	65536	62973
Ferocity_RecallToDeck	0.30	456	344	65536	63006
Ferocity_RecallToDeck	0.50	469	356	65536	63013
Ferocity_RecallToDeck	0.75	509	352	65536	63011
Ferocity_RecallToDeck	1.00	779	1214	65536	63644
Ferocity_RecallToDeck	1.50	386	245	65536	62934
Ferocity_RecallToDeck	2.00	60	27	65536	62773
Ferocity_RecallToDeck	3.00	0	0	65536	62741
FerocityEffect	0.15	0	0	65536	62740
FerocityEffect	0.30	671	672	65536	63250
FerocityEffect	0.50	1347	1620	65536	63998
FerocityEffect	0.75	1690	2457	65536	64600
FerocityEffect	1.00	1459	1962	65536	64258
FerocityEffect	1.50	733	413	65536	63070
FerocityEffect	2.00	0	0	65536	62740
FerocityEffect	3.00	0	0	65536	62740
Fire_Board	0.15	0	0	65536	62740
Fire_Board	0.30	0	0	65536	62740
Fire_Board	0.50	2	2	65536	62742
Fire_Board	0.75	6	7	65536	62746
Fire_Board	1.00	13	15	65536	62753
Fire_Board	1.50	39	41	65536	62776
Fire_Board	2.00	44	42	65536	62777
Fire_Board	3.00	13	12	65536	62750
FlameBurst_Sororitas	0.15	2393	3563	65536	65414
FlameBurst_Sororitas	0.30	2185	3306	65536	65277
FlameBurst_Sororitas	0.50	3289	3003	65536	65026
FlameBurst_Sororitas	0.75	664	859	65536	63413
FlameBurst_Sororitas	1.00	751	1033	65536	63559
FlameBurst_Sororitas	1.50	200	164	65536	62875
FlameBurst_Sororitas	2.00	0	0	65536	62740
FlameBurst_Sororitas	3.00	0	0	65536	62740
FlamethrowerBurna	0.15	0	0	65536	62740
FlamethrowerBurna	0.30	0	0	65536	62740
FlamethrowerBurna	0.50	0	0	65536	62740
FlamethrowerBurna	0.75	16	15	65536	62752
FlamethrowerBurna	1.00	20	23	65536	62758
FlamethrowerBurna	1.50	52	35	65536	62761
FlamethrowerBurna	2.00	46	32	65536	62761
FlamethrowerBurna	3.00	0	0	65536	62741
FlamethrowerSingleAttack_1	0.15	1	1	65536	62741
FlamethrowerSingleAttack_1	0.30	5	7	65536	62746
FlamethrowerSingleAttack_1	0.50	18	17	65536	62752
FlamethrowerSingleAttack_1	0.75	28	20	65536	62752
FlamethrowerSingleAttack_1	1.00	41	24	65536	62753
FlamethrowerSingleAttack_1	1.50	37	14	65536	62745
FlamethrowerSingleAttack_1	2.00	27	11	65536	62748
FlamethrowerSingleAttack_1	3.00	0	0	65536	62740
FlamethrowerSingleAttack_2	0.15	1	1	65536	62741
FlamethrowerSingleAttack_2	0.30	3	4	65536	62743
FlamethrowerSingleAttack_2	0.50	11	10	65536	62748
FlamethrowerSingleAttack_2	0.75	22	14	65536	62748
FlamethrowerSingleAttack_2	1.00	29	12	65536	62739
FlamethrowerSingleAttack_2	1.50	24	5	65536	62735
FlamethrowerSingleAttack_2	2.00	1	0	65536	62740
FlamethrowerSingleAttack_2	3.00	0	0	65536	62740
FlamethrowerSweepAttack_1	0.15	2	3	65536	62743
FlamethrowerSweepAttack_1	0.30	18	28	65536	62761
FlamethrowerSweepAttack_1	0.50	39	62	65536	62787
FlamethrowerSweepAttack_1	0.75	81	117	65536	62825
FlamethrowerSweepAttack_1	1.00	138	171	65536	62856
FlamethrowerSweepAttack_1	1.50	200	218	65536	62864
FlamethrowerSweepAttack_1	2.00	321	276	65536	62872
FlamethrowerSweepAttack_1	3.00	343	227	65536	62815
FlamethrowerSweepAttack_sororitas	0.15	89	80	65536	62805
FlamethrowerSweepAttack_sororitas	0.30	157	221	65536	62912
FlamethrowerSweepAttack_sororitas	0.50	196	284	65536	62962
FlamethrowerSweepAttack_sororitas	0.75	235	308	65536	62980
FlamethrowerSweepAttack_sororitas	1.00	319	364	65536	63024
FlamethrowerSweepAttack_sororitas	1.50	380	378	65536	63026
FlamethrowerSweepAttack_sororitas	2.00	383	367	65536	63015
FlamethrowerSweepAttack_sororitas	3.00	258	151	65536	62843
FlankEffect	0.15	0	0	65536	62740
FlankEffect	0.30	820	629	65536	63209
FlankEffect	0.50	1138	1226	65536	63662
FlankEffect	0.75	1493	1908	65536	64196
FlankEffect	1.00	1318	1517	65536	63890
FlankEffect	1.50	0	0	65536	62740
FlankEffect	2.00	0	0	65536	62740
FlankEffect	3.00	0	0	65536	62740
Flayed One Summon	0.15	85	10	65533	62695
Flayed One Summon	0.30	288	36	65533	62619
Flayed One Summon	0.50	330	43	65535	62594
Flayed One Summon	0.75	528	71	65534	62529
Flayed One Summon	1.00	678	83	65536	62465
Flayed One Summon	1.50	642	81	65536	62473
Flayed One Summon	2.00	99	13	65536	62664
Flayed One Summon	3.00	0	0	65536	62740
FlyingEffect	0.15	698	575	65536	63219
FlyingEffect	0.30	713	695	65536	63315
FlyingEffect	0.50	713	698	65536	63316
FlyingEffect	0.75	667	543	65536	63197
FlyingEffect	1.00	199	137	65536	62853
FlyingEffect	1.50	184	118	65536	62837
FlyingEffect	2.00	191	131	65536	62849
FlyingEffect	3.00	220	145	65536	62861
Forewarned_Board	0.15	0	0	65536	62740
Forewarned_Board	0.30	0	0	65536	62740
Forewarned_Board	0.50	0	0	65536	62740
Forewarned_Board	0.75	8	8	65536	62747
Forewarned_Board	1.00	27	20	65536	62756
Forewarned_Board	1.50	53	31	65536	62763
Forewarned_Board	2.00	16	10	65536	62747
Forewarned_Board	3.00	0	0	65536	62740
FrenziedEffect	0.15	534	782	65536	63316
FrenziedEffect	0.30	589	797	65536	63339
FrenziedEffect	0.50	991	990	65536	63470
FrenziedEffect	0.75	1747	1377	65536	63720
FrenziedEffect	1.00	0	0	65536	62740
FrenziedEffect	1.50	0	0	65536	62740
FrenziedEffect	2.00	0	0	65536	62740
FrenziedEffect	3.00	0	0	65536	62740
Gain_Sentry	0.15	460	649	65536	63192
Gain_Sentry	0.30	546	988	65536	63460
Gain_Sentry	0.50	490	497	65536	63125
Gain_Sentry	0.75	311	317	65536	62979
Gain_Sentry	1.00	71	84	65536	62811
Gain_Sentry	1.50	0	0	65536	62740
Gain_Sentry	2.00	0	0	65536	62740
Gain_Sentry	3.00	0	0	65536	62740
GainShuriken	0.15	1119	1236	65536	63678
GainShuriken	0.30	1970	1657	65536	63991
GainShuriken	0.50	2684	2079	65536	64307
GainShuriken	0.75	3328	2274	65536	64480
GainShuriken	1.00	2480	1500	65536	63878
GainShuriken	1.50	1996	1047	65536	63517
GainShuriken	2.00	0	0	65536	62740
GainShuriken	3.00	0	0	65536	62740
GatlingSweep	0.15	0	0	65536	62740
GatlingSweep	0.30	0	0	65536	62740
GatlingSweep	0.50	0	0	65536	62740
GatlingSweep	0.75	44	27	65536	62765
GatlingSweep	1.00	24	16	65536	62759
GatlingSweep	1.50	30	19	65536	62760
GatlingSweep	2.00	0	0	65536	62740
GatlingSweep	3.00	0	0	65536	62740
Generic Tap Material	0.15	121	86	65536	62814
Generic Tap Material	0.30	154	104	65536	62828
Generic Tap Material	0.50	321	184	65536	62888
Generic Tap Material	0.75	297	153	65536	62860
Generic Tap Material	1.00	41	40	65536	62774
Generic Tap Material	1.50	36	34	65536	62769
Generic Tap Material	2.00	0	0	65536	62740
Generic Tap Material	3.00	0	0	65536	62740
Godspear Warhead Full	0.15	0	0	65536	62740
Godspear Warhead Full	0.30	0	0	65536	62740
Godspear Warhead Full	0.50	0	0	65536	62740
Godspear Warhead Full	0.75	0	0	65536	62740
Godspear Warhead Full	1.00	0	0	65536	62740
Godspear Warhead Full	1.50	0	0	65536	62740
Godspear Warhead Full	2.00	3	2	65536	62742
Godspear Warhead Full	3.00	506	550	65536	63220
Goff_GreatestWarboss	0.15	30	22	65536	62760
Goff_GreatestWarboss	0.30	329	243	65536	62941
Goff_GreatestWarboss	0.50	835	675	65536	63301
Goff_GreatestWarboss	0.75	1274	1216	65536	63754
Goff_GreatestWarboss	1.00	1519	1638	65536	64105
Goff_GreatestWarboss	1.50	1768	2387	65536	64697
Goff_GreatestWarboss	2.00	1848	2489	65536	64780
Goff_GreatestWarboss	3.00	1741	1806	65536	64259
Goff_ProperKilly	0.15	77	29	65536	62751
Goff_ProperKilly	0.30	73	33	65536	62756
Goff_ProperKilly	0.50	80	29	65536	62749
Goff_ProperKilly	0.75	507	820	65536	63336
Goff_ProperKilly	1.00	2745	3698	65536	65586
Goff_ProperKilly	1.50	3736	4336	65536	66194
Goff_ProperKilly	2.00	171	107	65536	62824
Goff_ProperKilly	3.00	0	0	65536	62740
Goff_ProphetOfDaWaaagh	0.15	29	21	65536	62759
Goff_ProphetOfDaWaaagh	0.30	330	235	65536	62934
Goff_ProphetOfDaWaaagh	0.50	790	644	65536	63272
Goff_ProphetOfDaWaaagh	0.75	1113	1135	65536	63685
Goff_ProphetOfDaWaaagh	1.00	1360	1570	65536	64039
Goff_ProphetOfDaWaaagh	1.50	1662	2160	65536	64508
Goff_ProphetOfDaWaaagh	2.00	1732	2323	65536	64638
Goff_ProphetOfDaWaaagh	3.00	1626	1667	65536	64142
Goff_Rok_Invasion	0.15	2	1	65536	62663
Goff_Rok_Invasion	0.30	6	2	65536	62649
Goff_Rok_Invasion	0.50	7	3	65536	62613
Goff_Rok_Invasion	0.75	8	4	65536	62583
Goff_Rok_Invasion	1.00	12	6	65536	62583
Goff_Rok_Invasion	1.50	10	6	65536	62643
Goff_Rok_Invasion	2.00	11	7	65536	62745
Goff_Rok_Invasion	3.00	202	206	65536	62910
Goff_UnbridledCarnageEffect	0.15	142	177	65536	62870
Goff_UnbridledCarnageEffect	0.30	165	96	65536	62805
Goff_UnbridledCarnageEffect	0.50	16	6	65536	62743
Goff_UnbridledCarnageEffect	0.75	1	0	65536	62740
Goff_UnbridledCarnageEffect	1.00	0	0	65536	62740
Goff_UnbridledCarnageEffect	1.50	0	0	65536	62740
Goff_UnbridledCarnageEffect	2.00	0	0	65536	62740
Goff_UnbridledCarnageEffect	3.00	0	0	65536	62740
Goff_Waaagh	0.15	168	107	65536	62829
Goff_Waaagh	0.30	135	81	65536	62808
Goff_Waaagh	0.50	158	92	65536	62816
Goff_Waaagh	0.75	150	84	65536	62810
Goff_Waaagh	1.00	59	40	65536	62776
Goff_Waaagh	1.50	57	30	65536	62766
Goff_Waaagh	2.00	16	6	65536	62745
Goff_Waaagh	3.00	0	0	65536	62740
Goff_WaaaghRed	0.15	75	63	65536	62791
Goff_WaaaghRed	0.30	92	81	65536	62805
Goff_WaaaghRed	0.50	107	100	65536	62819
Goff_WaaaghRed	0.75	153	116	65536	62833
Goff_WaaaghRed	1.00	89	63	65536	62790
Goff_WaaaghRed	1.50	0	0	65536	62740
Goff_WaaaghRed	2.00	0	0	65536	62740
Goff_WaaaghRed	3.00	0	0	65536	62740
Goff_WaaaghRed_skulls	0.15	239	291	65536	62955
Goff_WaaaghRed_skulls	0.30	283	292	65536	62953
Goff_WaaaghRed_skulls	0.50	286	246	65536	62916
Goff_WaaaghRed_skulls	0.75	475	367	65536	63003
Goff_WaaaghRed_skulls	1.00	785	509	65536	63111
Goff_WaaaghRed_skulls	1.50	0	0	65536	62740
Goff_WaaaghRed_skulls	2.00	0	0	65536	62740
Goff_WaaaghRed_skulls	3.00	0	0	65536	62740
GreenSummonCircle	0.15	163	118	65536	62833
GreenSummonCircle	0.30	248	185	65536	62885
GreenSummonCircle	0.50	339	260	65536	62938
GreenSummonCircle	0.75	404	304	65536	62971
GreenSummonCircle	1.00	329	276	65536	62951
GreenSummonCircle	1.50	208	112	65536	62814
GreenSummonCircle	2.00	103	57	65536	62780
GreenSummonCircle	3.00	10	7	65536	62746
GSC RecallToHand	0.15	147	83	65536	62798
GSC RecallToHand	0.30	233	109	65536	62810
GSC RecallToHand	0.50	315	143	65536	62830
GSC RecallToHand	0.75	356	135	65536	62812
GSC RecallToHand	1.00	331	120	65536	62803
GSC RecallToHand	1.50	3	1	65536	62738
GSC RecallToHand	2.00	0	0	65536	62740
GSC RecallToHand	3.00	0	0	65536	62740
GSC Rockfall	0.15	0	0	65536	62740
GSC Rockfall	0.30	0	0	65536	62740
GSC Rockfall	0.50	0	0	65536	62740
GSC Rockfall	0.75	0	0	65536	62740
GSC Rockfall	1.00	0	0	65536	62740
GSC Rockfall	1.50	0	0	65536	62740
GSC Rockfall	2.00	0	0	65536	62740
GSC Rockfall	3.00	0	0	65536	62740
GSC Sabotage Use	0.15	251	78	65536	62689
GSC Sabotage Use	0.30	226	73	65536	62698
GSC Sabotage Use	0.50	94	51	65536	62728
GSC Sabotage Use	0.75	27	32	65536	62755
GSC Sabotage Use	1.00	0	0	65536	62740
GSC Sabotage Use	1.50	0	0	65536	62740
GSC Sabotage Use	2.00	0	0	65536	62740
GSC Sabotage Use	3.00	0	0	65536	62740
GSC Summon	0.15	24	4	65536	62723
GSC Summon	0.30	53	9	65536	62704
GSC Summon	0.50	211	33	65536	62645
GSC Summon	0.75	283	43	65536	62630
GSC Summon	1.00	390	60	65536	62588
GSC Summon	1.50	385	60	65536	62587
GSC Summon	2.00	161	25	65536	62665
GSC Summon	3.00	0	0	65536	62740
GuardSummon	0.15	0	0	65536	62740
GuardSummon	0.30	0	0	65536	62740
GuardSummon	0.50	0	0	65536	62740
GuardSummon	0.75	0	0	65536	62740
GuardSummon	1.00	0	0	65536	62740
GuardSummon	1.50	0	0	65536	62740
GuardSummon	2.00	0	0	65536	62740
GuardSummon	3.00	0	0	65536	62740
Hammer_Slam_SW	0.15	108	87	65536	62816
Hammer_Slam_SW	0.30	195	158	65536	62878
Hammer_Slam_SW	0.50	308	241	65536	62951
Hammer_Slam_SW	0.75	222	170	65536	62886
Hammer_Slam_SW	1.00	70	56	65536	62787
Hammer_Slam_SW	1.50	28	28	65536	62764
Hammer_Slam_SW	2.00	46	33	65536	62766
Hammer_Slam_SW	3.00	0	0	65536	62740
Hammer_Throw_SW	0.15	1392	1918	65536	64215
Hammer_Throw_SW	0.30	1415	1885	65536	64199
Hammer_Throw_SW	0.50	1305	1653	65536	64037
Hammer_Throw_SW	0.75	1211	1540	65536	63952
Hammer_Throw_SW	1.00	1189	1517	65536	63934
Hammer_Throw_SW	1.50	1190	1517	65536	63934
Hammer_Throw_SW	2.00	1097	1382	65536	63819
Hammer_Throw_SW	3.00	1096	1382	65536	63819
Healing_Circles	0.15	56	23	65536	62753
Healing_Circles	0.30	71	39	65536	62768
Healing_Circles	0.50	152	91	65536	62806
Healing_Circles	0.75	180	130	65536	62841
Healing_Circles	1.00	251	139	65536	62842
Healing_Circles	1.50	75	31	65536	62763
Healing_Circles	2.00	0	0	65536	62740
Healing_Circles	3.00	0	0	65536	62740
Healing_Projectile	0.15	140	215	65536	62903
Healing_Projectile	0.30	349	372	65536	63023
Healing_Projectile	0.50	124	154	65536	62858
Healing_Projectile	0.75	117	128	65536	62841
Healing_Projectile	1.00	121	110	65536	62826
Healing_Projectile	1.50	102	73	65536	62795
Healing_Projectile	2.00	21	17	65536	62754
Healing_Projectile	3.00	4	2	65536	62741
Healing_Projectile_Frost	0.15	142	209	65536	62898
Healing_Projectile_Frost	0.30	337	359	65536	63017
Healing_Projectile_Frost	0.50	120	155	65536	62860
Healing_Projectile_Frost	0.75	117	133	65536	62845
Healing_Projectile_Frost	1.00	116	109	65536	62827
Healing_Projectile_Frost	1.50	95	68	65536	62792
Healing_Projectile_Frost	2.00	18	17	65536	62754
Healing_Projectile_Frost	3.00	4	2	65536	62742
Healing_Projectile_Green	0.15	142	212	65536	62901
Healing_Projectile_Green	0.30	335	333	65536	62990
Healing_Projectile_Green	0.50	121	145	65536	62852
Healing_Projectile_Green	0.75	119	119	65536	62834
Healing_Projectile_Green	1.00	116	98	65536	62817
Healing_Projectile_Green	1.50	97	59	65536	62781
Healing_Projectile_Green	2.00	19	13	65536	62749
Healing_Projectile_Green	3.00	4	2	65536	62741
Healing_Projectile_Ork	0.15	143	200	65536	62892
Healing_Projectile_Ork	0.30	292	256	65536	62933
Healing_Projectile_Ork	0.50	121	139	65536	62847
Healing_Projectile_Ork	0.75	115	105	65536	62822
Healing_Projectile_Ork	1.00	99	73	65536	62797
Healing_Projectile_Ork	1.50	80	52	65536	62780
Healing_Projectile_Ork	2.00	20	20	65536	62757
Healing_Projectile_Ork	3.00	4	2	65536	62741
HeldrakeStrike	0.15	0	0	65536	62740
HeldrakeStrike	0.30	0	0	65536	62740
HeldrakeStrike	0.50	0	0	65536	62739
HeldrakeStrike	0.75	0	0	65536	62739
HeldrakeStrike	1.00	0	0	65536	62739
HeldrakeStrike	1.50	0	0	65536	62739
HeldrakeStrike	2.00	0	0	65536	62738
HeldrakeStrike	3.00	0	0	65536	62740
Helfire Burst Target	0.15	0	0	65536	62740
Helfire Burst Target	0.30	0	0	65536	62740
Helfire Burst Target	0.50	0	0	65536	62740
Helfire Burst Target	0.75	496	569	65536	63190
Helfire Burst Target	1.00	493	575	65536	63195
Helfire Burst Target	1.50	37	14	65536	62748
Helfire Burst Target	2.00	23	5	65533	62732
Helfire Burst Target	3.00	0	0	65536	62739
Helspear_Assault_Buff	0.15	63	60	65536	62788
Helspear_Assault_Buff	0.30	150	145	65536	62857
Helspear_Assault_Buff	0.50	233	187	65536	62885
Helspear_Assault_Buff	0.75	286	171	65536	62866
Helspear_Assault_Buff	1.00	243	134	65536	62835
Helspear_Assault_Buff	1.50	340	388	65536	63047
Helspear_Assault_Buff	2.00	1	0	65536	62741
Helspear_Assault_Buff	3.00	0	0	65536	62740
HeroOfTheEmpire OLD	0.15	1075	1335	65536	63733
HeroOfTheEmpire OLD	0.30	1527	2074	65536	64283
HeroOfTheEmpire OLD	0.50	2018	2368	65536	64575
HeroOfTheEmpire OLD	0.75	1981	1566	65536	63934
HeroOfTheEmpire OLD	1.00	1257	946	65536	63475
HeroOfTheEmpire OLD	1.50	1165	900	65536	63444
HeroOfTheEmpire OLD	2.00	40	21	65536	62758
HeroOfTheEmpire OLD	3.00	0	0	65536	62740
HeroRespiteEffect	0.15	509	202	65536	62888
HeroRespiteEffect	0.30	895	493	65536	63097
HeroRespiteEffect	0.50	1167	812	65536	63351
HeroRespiteEffect	0.75	1466	1179	65536	63662
HeroRespiteEffect	1.00	1221	1260	65536	63774
HeroRespiteEffect	1.50	1878	1850	65536	64238
HeroRespiteEffect	2.00	1937	2167	65536	64486
HeroRespiteEffect	3.00	2901	1881	65536	64303
Hexmark_Artifice_Deal1	0.15	0	0	65536	62740
Hexmark_Artifice_Deal1	0.30	1	2	65536	62742
Hexmark_Artifice_Deal1	0.50	0	0	65536	62740
Hexmark_Artifice_Deal1	0.75	0	0	65536	62740
Hexmark_Artifice_Deal1	1.00	0	0	65536	62740
Hexmark_Artifice_Deal1	1.50	0	0	65536	62740
Hexmark_Artifice_Deal1	2.00	0	0	65536	62740
Hexmark_Artifice_Deal1	3.00	0	0	65536	62740
Hive Fleet Ground Growth	0.15	499	301	65536	62981
Hive Fleet Ground Growth	0.30	712	465	65536	63120
Hive Fleet Ground Growth	0.50	711	415	65536	63061
Hive Fleet Ground Growth	0.75	783	412	65536	63036
Hive Fleet Ground Growth	1.00	636	290	65536	62927
Hive Fleet Ground Growth	1.50	56	19	65536	62757
Hive Fleet Ground Growth	2.00	0	0	65536	62740
Hive Fleet Ground Growth	3.00	0	0	65536	62740
Hunta Rig Harpoon Hand	0.15	6	3	65536	62742
Hunta Rig Harpoon Hand	0.30	8	4	65536	62744
Hunta Rig Harpoon Hand	0.50	10	5	65536	62744
Hunta Rig Harpoon Hand	0.75	5	2	65536	62742
Hunta Rig Harpoon Hand	1.00	0	0	65536	62740
Hunta Rig Harpoon Hand	1.50	0	0	65536	62740
Hunta Rig Harpoon Hand	2.00	0	0	65536	62740
Hunta Rig Harpoon Hand	3.00	0	0	65536	62740
HuntMark_DamageEffect	0.15	115	96	65536	62817
HuntMark_DamageEffect	0.30	111	103	65536	62826
HuntMark_DamageEffect	0.50	143	132	65536	62850
HuntMark_DamageEffect	0.75	188	238	65536	62929
HuntMark_DamageEffect	1.00	188	196	65536	62901
HuntMark_DamageEffect	1.50	148	190	65536	62893
HuntMark_DamageEffect	2.00	53	43	65536	62776
HuntMark_DamageEffect	3.00	0	0	65536	62740
HuntMark_EndEffect	0.15	243	227	65536	62926
HuntMark_EndEffect	0.30	235	277	65536	62963
HuntMark_EndEffect	0.50	268	341	65536	63014
HuntMark_EndEffect	0.75	258	319	65536	62997
HuntMark_EndEffect	1.00	250	289	65536	62975
HuntMark_EndEffect	1.50	211	157	65536	62871
HuntMark_EndEffect	2.00	77	55	65536	62785
HuntMark_EndEffect	3.00	0	0	65536	62740
HuntMark_IdleEffect	0.15	32	18	65536	62756
HuntMark_IdleEffect	0.30	63	36	65536	62769
HuntMark_IdleEffect	0.50	81	53	65536	62784
HuntMark_IdleEffect	0.75	111	83	65536	62809
HuntMark_IdleEffect	1.00	153	123	65536	62839
HuntMark_IdleEffect	1.50	156	142	65536	62855
HuntMark_IdleEffect	2.00	195	175	65536	62881
HuntMark_IdleEffect	3.00	254	225	65536	62926
HuntMark_StackEffect	0.15	60	62	65536	62791
HuntMark_StackEffect	0.30	65	67	65536	62793
HuntMark_StackEffect	0.50	65	61	65536	62790
HuntMark_StackEffect	0.75	19	13	65536	62749
HuntMark_StackEffect	1.00	16	7	65536	62745
HuntMark_StackEffect	1.50	1	0	65536	62740
HuntMark_StackEffect	2.00	0	0	65536	62740
HuntMark_StackEffect	3.00	0	0	65536	62740
HuntMark_StartEffect	0.15	45	41	65536	62774
