effect	time	lit	sum	lit_srgb	sum_srgb
DeckBuff Grey	3.00	0	0	65536	62740
DeckBuff_BlackLegion	0.15	1040	315	65536	62717
DeckBuff_BlackLegion	0.30	1239	533	65536	62915
DeckBuff_BlackLegion	0.50	1007	304	65536	62759
DeckBuff_BlackLegion	0.75	294	91	65536	62743
DeckBuff_BlackLegion	1.00	131	33	65536	62731
DeckBuff_BlackLegion	1.50	0	0	65536	62740
DeckBuff_BlackLegion	2.00	0	0	65536	62740
DeckBuff_BlackLegion	3.00	0	0	65536	62740
DeckBuff_Green	0.15	3869	2049	65536	63371
DeckBuff_Green	0.30	4248	2310	65536	63503
DeckBuff_Green	0.50	4469	2477	65536	63575
DeckBuff_Green	0.75	4477	2423	65536	63759
DeckBuff_Green	1.00	892	451	65536	63022
DeckBuff_Green	1.50	0	0	65536	62740
DeckBuff_Green	2.00	0	0	65536	62740
DeckBuff_Green	3.00	0	0	65536	62740
DeckBuff_Green 2	0.15	2130	1855	65536	64233
DeckBuff_Green 2	0.30	2516	2474	65536	64703
DeckBuff_Green 2	0.50	3363	3553	65536	65444
DeckBuff_Green 2	0.75	2684	2556	65536	64555
DeckBuff_Green 2	1.00	4023	3564	65536	65099
DeckBuff_Green 2	1.50	2971	2105	65536	64138
DeckBuff_Green 2	2.00	2342	1242	65536	63550
DeckBuff_Green 2	3.00	0	0	65536	62740
DeckBuff_GSC	0.15	1996	1296	65536	63600
DeckBuff_GSC	0.30	1885	1886	65536	64169
DeckBuff_GSC	0.50	2663	2648	65536	64804
DeckBuff_GSC	0.75	2125	1698	65536	64065
DeckBuff_GSC	1.00	2558	1815	65536	64223
DeckBuff_GSC	1.50	0	0	65536	62740
DeckBuff_GSC	2.00	0	0	65536	62740
DeckBuff_GSC	3.00	0	0	65536	62740
DeckBuff_MoveToTop	0.15	3647	2537	65536	64707
DeckBuff_MoveToTop	0.30	3904	2797	65536	64897
DeckBuff_MoveToTop	0.50	4237	3016	65536	65061
DeckBuff_MoveToTop	0.75	4119	2804	65536	64882
DeckBuff_MoveToTop	1.00	742	317	65536	62922
DeckBuff_MoveToTop	1.50	0	0	65536	62740
DeckBuff_MoveToTop	2.00	0	0	65536	62740
DeckBuff_MoveToTop	3.00	0	0	65536	62740
DeckBuff_Orks	0.15	556	229	65536	62749
DeckBuff_Orks	0.30	1074	721	65536	63127
DeckBuff_Orks	0.50	1067	835	65536	63255
DeckBuff_Orks	0.75	669	426	65536	63018
DeckBuff_Orks	1.00	527	256	65536	62925
DeckBuff_Orks	1.50	93	33	65536	62772
DeckBuff_Orks	2.00	0	0	65536	62740
DeckBuff_Orks	3.00	0	0	65536	62740
DeckBuff_SW	0.15	4539	6004	65536	67300
DeckBuff_SW	0.30	4773	6270	65536	67520
DeckBuff_SW	0.50	5020	6595	65536	67747
DeckBuff_SW	0.75	5056	6705	65536	67874
DeckBuff_SW	1.00	4983	6070	65536	67433
DeckBuff_SW	1.50	304	687	65536	63240
DeckBuff_SW	2.00	162	371	65536	63011
DeckBuff_SW	3.00	0	0	65536	62740
DeckBuff_Tau	0.15	1125	580	65536	63182
DeckBuff_Tau	0.30	1754	1438	65536	63870
DeckBuff_Tau	0.50	2238	2077	65536	64340
DeckBuff_Tau	0.75	2384	2387	65536	64542
DeckBuff_Tau	1.00	2722	2826	65536	64869
DeckBuff_Tau	1.50	1979	1269	65536	63656
DeckBuff_Tau	2.00	0	0	65536	62740
DeckBuff_Tau	3.00	0	0	65536	62740
DeckBuff1	0.15	3868	3614	65536	65300
DeckBuff1	0.30	4192	4001	65536	65559
DeckBuff1	0.50	4488	4319	65536	65775
DeckBuff1	0.75	4620	4329	65536	65793
DeckBuff1	1.00	1048	751	65536	63293
DeckBuff1	1.50	0	0	65536	62740
DeckBuff1	2.00	0	0	65536	62740
DeckBuff1	3.00	0	0	65536	62740
Default Tap Floor	0.15	251	178	65536	62890
Default Tap Floor	0.30	474	345	65536	63033
Default Tap Floor	0.50	535	286	65536	62967
Default Tap Floor	0.75	341	182	65536	62886
Default Tap Floor	1.00	11	12	65536	62751
Default Tap Floor	1.50	0	0	65536	62740
Default Tap Floor	2.00	0	0	65536	62740
Default Tap Floor	3.00	0	0	65536	62740
Delightful Agonies Launch Projectile	0.15	355	357	65536	63030
Delightful Agonies Launch Projectile	0.30	680	637	65536	63272
Delightful Agonies Launch Projectile	0.50	946	721	65536	63321
Delightful Agonies Launch Projectile	0.75	2486	1797	65536	64075
Delightful Agonies Launch Projectile	1.00	933	661	65536	63221
Delightful Agonies Launch Projectile	1.50	0	0	65536	62739
Delightful Agonies Launch Projectile	2.00	0	0	65536	62740
Delightful Agonies Launch Projectile	3.00	0	0	65536	62740
Delightful_Agonies_Projectile	0.15	194	238	65536	62926
Delightful_Agonies_Projectile	0.30	388	452	65536	63087
Delightful_Agonies_Projectile	0.50	582	684	65536	63252
Delightful_Agonies_Projectile	0.75	796	1126	65536	63529
Delightful_Agonies_Projectile	1.00	878	1345	65536	63680
Delightful_Agonies_Projectile	1.50	1165	941	65536	63430
Delightful_Agonies_Projectile	2.00	0	0	65536	62739
Delightful_Agonies_Projectile	3.00	0	0	65536	62740
Duty Reset	0.15	218	332	65536	63014
Duty Reset	0.30	588	1449	65536	63777
Duty Reset	0.50	549	1340	65536	63698
Duty Reset	0.75	392	1091	65536	63494
Duty Reset	1.00	400	1026	65536	63477
Duty Reset	1.50	0	0	65536	62740
Duty Reset	2.00	0	0	65536	62740
Duty Reset	3.00	0	0	65536	62740
DutyEffect	0.15	0	0	65536	62740
DutyEffect	0.30	552	1604	65536	63845
DutyEffect	0.50	462	1386	65536	63684
DutyEffect	0.75	462	1386	65536	63684
DutyEffect	1.00	506	1298	65536	63673
DutyEffect	1.50	0	0	65536	62740
DutyEffect	2.00	0	0	65536	62740
DutyEffect	3.00	0	0	65536	62740
EarthCrack_Single	0.15	20	7	65536	62745
EarthCrack_Single	0.30	146	71	65536	62795
EarthCrack_Single	0.50	377	195	65536	62895
EarthCrack_Single	0.75	715	387	65536	63052
EarthCrack_Single	1.00	1163	667	65536	63282
EarthCrack_Single	1.50	1291	706	65536	63321
EarthCrack_Single	2.00	1335	746	65536	63344
EarthCrack_Single	3.00	130	45	65536	62790
Earthquake Rockfall Board	0.15	26	0	65536	62717
Earthquake Rockfall Board	0.30	102	1	65536	62650
Earthquake Rockfall Board	0.50	88	0	65536	62662
Earthquake Rockfall Board	0.75	59	0	65536	62687
Earthquake Rockfall Board	1.00	50	0	65536	62696
Earthquake Rockfall Board	1.50	53	0	65536	62692
Earthquake Rockfall Board	2.00	131	1	65536	62623
Earthquake Rockfall Board	3.00	6	0	65536	62735
Earthquake Rockfall Target	0.15	88	1	65536	62665
Earthquake Rockfall Target	0.30	91	1	65536	62660
Earthquake Rockfall Target	0.50	104	0	65536	62646
Earthquake Rockfall Target	0.75	124	2	65536	62639
Earthquake Rockfall Target	1.00	50	0	65536	62695
Earthquake Rockfall Target	1.50	0	0	65536	62740
Earthquake Rockfall Target	2.00	0	0	65536	62740
Earthquake Rockfall Target	3.00	0	0	65536	62740
EC Heldrake Attack	0.15	12	18	65536	62755
EC Heldrake Attack	0.30	24	29	65536	62763
EC Heldrake Attack	0.50	39	60	65536	62787
EC Heldrake Attack	0.75	46	67	65536	62792
EC Heldrake Attack	1.00	39	59	65536	62786
EC Heldrake Attack	1.50	43	66	65536	62792
EC Heldrake Attack	2.00	46	78	65536	62799
EC Heldrake Attack	3.00	0	0	65536	62740
EC Heldrake Rally	0.15	0	0	65536	62739
EC Heldrake Rally	0.30	0	0	65536	62739
EC Heldrake Rally	0.50	0	0	65536	62739
EC Heldrake Rally	0.75	8	1	65536	62738
EC Heldrake Rally	1.00	7	1	65536	62738
EC Heldrake Rally	1.50	0	0	65536	62738
EC Heldrake Rally	2.00	0	0	65536	62737
EC Heldrake Rally	3.00	0	0	65536	62740
EC Sword Cut Board DMC Style	0.15	0	0	65536	62740
EC Sword Cut Board DMC Style	0.30	26	26	65536	62763
EC Sword Cut Board DMC Style	0.50	20	23	65536	62759
EC Sword Cut Board DMC Style	0.75	89	118	65536	62838
EC Sword Cut Board DMC Style	1.00	103	144	65536	62859
EC Sword Cut Board DMC Style	1.50	162	225	65536	62926
EC Sword Cut Board DMC Style	2.00	151	201	65536	62907
EC Sword Cut Board DMC Style	3.00	164	203	65536	62910
EC Target	0.15	78	83	65536	62806
EC Target	0.30	326	245	65536	62928
EC Target	0.50	707	641	65536	63223
EC Target	0.75	64	24	65536	62762
EC Target	1.00	0	0	65536	62740
EC Target	1.50	0	0	65536	62740
EC Target	2.00	0	0	65536	62740
EC Target	3.00	0	0	65536	62740
EC_Sonic Shock	0.15	0	0	65536	62740
EC_Sonic Shock	0.30	34	47	65536	62774
EC_Sonic Shock	0.50	640	758	65536	63346
EC_Sonic Shock	0.75	15	7	65536	62741
EC_Sonic Shock	1.00	37	33	65536	62766
EC_Sonic Shock	1.50	731	457	65536	63102
EC_Sonic Shock	2.00	105	52	65536	62779
EC_Sonic Shock	3.00	0	0	65536	62740
EC_Sonic Stomp	0.15	0	0	65536	62774
EC_Sonic Stomp	0.30	239	286	65536	62973
EC_Sonic Stomp	0.50	1001	1008	65536	63547
EC_Sonic Stomp	0.75	1077	892	65536	63469
EC_Sonic Stomp	1.00	743	519	65536	63162
EC_Sonic Stomp	1.50	491	270	65536	62945
EC_Sonic Stomp	2.00	29	17	65536	62747
EC_Sonic Stomp	3.00	0	0	65536	62740
EC_Target_user	0.15	82	59	65536	62787
EC_Target_user	0.30	179	161	65536	62876
EC_Target_user	0.50	185	187	65536	62890
EC_Target_user	0.75	229	203	65536	62900
EC_Target_user	1.00	194	159	65536	62862
EC_Target_user	1.50	196	247	65536	62931
EC_Target_user	2.00	210	157	65536	62863
EC_Target_user	3.00	0	0	65536	62740
EC_Target_user Lucius	0.15	151	98	65536	62820
EC_Target_user Lucius	0.30	144	139	65536	62856
EC_Target_user Lucius	0.50	230	236	65536	62933
EC_Target_user Lucius	0.75	223	188	65536	62887
EC_Target_user Lucius	1.00	227	185	65536	62883
EC_Target_user Lucius	1.50	200	244	65536	62929
EC_Target_user Lucius	2.00	152	123	65536	62838
EC_Target_user Lucius	3.00	0	0	65536	62740
EcstasyEffect	0.15	197	255	65536	62941
EcstasyEffect	0.30	285	342	65536	63007
EcstasyEffect	0.50	270	314	65536	62984
EcstasyEffect	0.75	166	146	65536	62848
EcstasyEffect	1.00	20	11	65536	62748
EcstasyEffect	1.50	0	0	65536	62740
EcstasyEffect	2.00	0	0	65536	62740
EcstasyEffect	3.00	0	0	65536	62740
Emperors Children Generic Buff	0.15	588	331	65536	63005
Emperors Children Generic Buff	0.30	1045	944	65536	63512
Emperors Children Generic Buff	0.50	1379	1451	65536	63905
Emperors Children Generic Buff	0.75	1525	1589	65536	64016
Emperors Children Generic Buff	1.00	1547	1605	65536	64025
Emperors Children Generic Buff	1.50	543	388	65536	63040
Emperors Children Generic Buff	2.00	139	73	65536	62794
Emperors Children Generic Buff	3.00	0	0	65536	62740
Emperors Children Generic Buff Record	0.15	588	350	65536	63020
Emperors Children Generic Buff Record	0.30	1019	914	65536	63486
Emperors Children Generic Buff Record	0.50	1376	1426	65536	63887
Emperors Children Generic Buff Record	0.75	1531	1572	65536	64002
Emperors Children Generic Buff Record	1.00	1507	1532	65536	63963
Emperors Children Generic Buff Record	1.50	548	391	65536	63030
Emperors Children Generic Buff Record	2.00	237	125	65536	62833
Emperors Children Generic Buff Record	3.00	0	0	65536	62740
Emperors Children Scenario Bombardment	0.15	3	1	65536	62741
Emperors Children Scenario Bombardment	0.30	11	7	65536	62746
Emperors Children Scenario Bombardment	0.50	25	15	65536	62752
Emperors Children Scenario Bombardment	0.75	49	28	65536	62763
Emperors Children Scenario Bombardment	1.00	84	49	65536	62779
Emperors Children Scenario Bombardment	1.50	133	76	65536	62801
Emperors Children Scenario Bombardment	2.00	212	120	65536	62834
Emperors Children Scenario Bombardment	3.00	284	158	65536	62863
Emperors Children Summon	0.15	0	0	65536	62740
Emperors Children Summon	0.30	0	0	65536	62738
Emperors Children Summon	0.50	5	1	65536	62736
Emperors Children Summon	0.75	0	0	65536	62740
Emperors Children Summon	1.00	0	0	65536	62740
Emperors Children Summon	1.50	0	0	65536	62740
Emperors Children Summon	2.00	0	0	65536	62740
Emperors Children Summon	3.00	0	0	65536	62740
Environmental Condition Astra Militarum Dawn Attack	0.15	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.30	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.50	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.75	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	1.00	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	1.50	10950	23974	65536	80579
Environmental Condition Astra Militarum Dawn Attack	2.00	10950	23974	65536	80579
Environmental Condition Astra Militarum Dawn Attack	3.00	10950	23974	65536	80579
Environmental Condition Astra Militarum Factory Overdrive	0.15	44	19	65536	62756
Environmental Condition Astra Militarum Factory Overdrive	0.30	70	30	65536	62765
Environmental Condition Astra Militarum Factory Overdrive	0.50	71	35	65536	62768
Environmental Condition Astra Militarum Factory Overdrive	0.75	162	84	65536	62805
Environmental Condition Astra Militarum Factory Overdrive	1.00	90	54	65536	62786
Environmental Condition Astra Militarum Factory Overdrive	1.50	161	92	65536	62812
Environmental Condition Astra Militarum Factory Overdrive	2.00	160	92	65536	62811
Environmental Condition Astra Militarum Factory Overdrive	3.00	361	208	65536	62903
Environmental Condition Astra Militarum Planetary Invasion	0.15	275	165	65536	62877
Environmental Condition Astra Militarum Planetary Invasion	0.30	91	93	65536	62818
Environmental Condition Astra Militarum Planetary Invasion	0.50	349	272	65536	62957
Environmental Condition Astra Militarum Planetary Invasion	0.75	183	221	65536	62927
Environmental Condition Astra Militarum Planetary Invasion	1.00	588	435	65536	63087
Environmental Condition Astra Militarum Planetary Invasion	1.50	626	494	65536	63139
Environmental Condition Astra Militarum Planetary Invasion	2.00	507	441	65536	63103
Environmental Condition Astra Militarum Planetary Invasion	3.00	700	511	65536	63148
Environmental Condition Black Legion Daemonic Feast	0.15	0	0	65536	62740
Environmental Condition Black Legion Daemonic Feast	0.30	1	0	65536	62741
Environmental Condition Black Legion Daemonic Feast	0.50	7	2	65536	62742
Environmental Condition Black Legion Daemonic Feast	0.75	5	2	65536	62743
Environmental Condition Black Legion Daemonic Feast	1.00	12	5	65536	62744
Environmental Condition Black Legion Daemonic Feast	1.50	12	5	65536	62744
Environmental Condition Black Legion Daemonic Feast	2.00	21	10	65536	62745
Environmental Condition Black Legion Daemonic Feast	3.00	93	24	65536	62732
Environmental Condition Black Legion Helfire Outburst	0.15	19	10	65536	62748
Environmental Condition Black Legion Helfire Outburst	0.30	50	23	65536	62748
Environmental Condition Black Legion Helfire Outburst	0.50	218	71	65536	62736
Environmental Condition Black Legion Helfire Outburst	0.75	397	140	65536	62746
Environmental Condition Black Legion Helfire Outburst	1.00	494	194	65536	62773
Environmental Condition Black Legion Helfire Outburst	1.50	600	210	65536	62738
Environmental Condition Black Legion Helfire Outburst	2.00	639	206	65536	62717
Environmental Condition Black Legion Helfire Outburst	3.00	796	378	65536	62870
Environmental Condition Black Legion Warp Storm	0.15	1582	719	65536	63261
Environmental Condition Black Legion Warp Storm	0.30	2202	1188	65536	63596
Environmental Condition Black Legion Warp Storm	0.50	2285	1159	65536	63428
Environmental Condition Black Legion Warp Storm	0.75	2673	1656	65536	63602
Environmental Condition Black Legion Warp Storm	1.00	2705	1242	65536	62804
Environmental Condition Black Legion Warp Storm	1.50	2970	1494	65531	63017
Environmental Condition Black Legion Warp Storm	2.00	3110	2015	65532	63655
Environmental Condition Black Legion Warp Storm	3.00	3310	3037	65536	64776
Environmental Condition Dark Angels Asteroid Zone	0.15	11095	10731	65536	71645
Environmental Condition Dark Angels Asteroid Zone	0.30	11095	10720	65536	71635
Environmental Condition Dark Angels Asteroid Zone	0.50	11093	10707	65536	71624
Environmental Condition Dark Angels Asteroid Zone	0.75	11092	10697	65536	71616
Environmental Condition Dark Angels Asteroid Zone	1.00	11093	10686	65536	71606
Environmental Condition Dark Angels Asteroid Zone	1.50	11093	10675	65536	71598
Environmental Condition Dark Angels Asteroid Zone	2.00	11090	10665	65536	71590
Environmental Condition Dark Angels Asteroid Zone	3.00	11093	10658	65536	71583
Environmental Condition Dark Angels Orbiting	0.15	4097	5282	65536	67138
Environmental Condition Dark Angels Orbiting	0.30	4188	5522	65536	67310
Environmental Condition Dark Angels Orbiting	0.50	4267	5774	65536	67483
Environmental Condition Dark Angels Orbiting	0.75	5871	6946	65536	68300
Environmental Condition Dark Angels Orbiting	1.00	4350	6268	65536	67789
Environmental Condition Dark Angels Orbiting	1.50	5637	7520	65536	68626
Environmental Condition Dark Angels Orbiting	2.00	5857	7890	65536	68852
Environmental Condition Dark Angels Orbiting	3.00	6240	8431	65536	69246
Environmental Condition Dark Angels Void Combat	0.15	11671	8387	65536	68915
Environmental Condition Dark Angels Void Combat	0.30	11674	8393	65536	68920
Environmental Condition Dark Angels Void Combat	0.50	11675	8401	65536	68925
Environmental Condition Dark Angels Void Combat	0.75	11673	8396	65536	68922
Environmental Condition Dark Angels Void Combat	1.00	11672	8395	65536	68923
Environmental Condition Dark Angels Void Combat	1.50	11670	8401	65536	68928
Environmental Condition Dark Angels Void Combat	2.00	11671	8399	65536	68925
Environmental Condition Dark Angels Void Combat	3.00	11672	8401	65536	68926
Environmental Condition Emperor's Children 1 Green	0.15	406	294	65536	62968
Environmental Condition Emperor's Children 1 Green	0.30	877	530	65536	63132
Environmental Condition Emperor's Children 1 Green	0.50	1263	602	65536	63135
Environmental Condition Emperor's Children 1 Green	0.75	379	262	65536	62939
Environmental Condition Emperor's Children 1 Green	1.00	676	379	65536	63003
Environmental Condition Emperor's Children 1 Green	1.50	391	279	65536	62959
Environmental Condition Emperor's Children 1 Green	2.00	401	260	65536	62937
Environmental Condition Emperor's Children 1 Green	3.00	75	38	65536	62769
Environmental Condition Emperor's Children 1 Pink REJECTED	0.15	338	277	65536	62968
Environmental Condition Emperor's Children 1 Pink REJECTED	0.30	860	623	65536	63244
Environmental Condition Emperor's Children 1 Pink REJECTED	0.50	1260	661	65536	63214
Environmental Condition Emperor's Children 1 Pink REJECTED	0.75	382	302	65536	62984
Environmental Condition Emperor's Children 1 Pink REJECTED	1.00	614	379	65536	63017
Environmental Condition Emperor's Children 1 Pink REJECTED	1.50	320	266	65536	62973
Environmental Condition Emperor's Children 1 Pink REJECTED	2.00	419	284	65536	62966
Environmental Condition Emperor's Children 1 Pink REJECTED	3.00	71	37	65536	62770
Environmental Condition Emperor's Children 2 Fumes	0.15	849	578	65536	63211
Environmental Condition Emperor's Children 2 Fumes	0.30	976	632	65536	63252
Environmental Condition Emperor's Children 2 Fumes	0.50	1069	676	65536	63279
Environmental Condition Emperor's Children 2 Fumes	0.75	1153	803	65536	63396
Environmental Condition Emperor's Children 2 Fumes	1.00	1129	740	65536	63339
Environmental Condition Emperor's Children 2 Fumes	1.50	1181	748	65536	63338
Environmental Condition Emperor's Children 2 Fumes	2.00	1333	925	65536	63489
Environmental Condition Emperor's Children 2 Fumes	3.00	1403	1051	65536	63609
Environmental Condition Emperor's Children Empyric Rift	0.15	190	34	65536	62676
Environmental Condition Emperor's Children Empyric Rift	0.30	175	32	65536	62673
Environmental Condition Emperor's Children Empyric Rift	0.50	143	25	65536	62669
Environmental Condition Emperor's Children Empyric Rift	0.75	172	24	65536	62659
Environmental Condition Emperor's Children Empyric Rift	1.00	150	26	65536	62659
Environmental Condition Emperor's Children Empyric Rift	1.50	94	17	65536	62648
Environmental Condition Emperor's Children Empyric Rift	2.00	233	33	65536	62649
Environmental Condition Emperor's Children Empyric Rift	3.00	188	29	65536	62641
Environmental Condition Emperor's Children Empyric Rift OLD	0.15	164	30	65536	62676
Environmental Condition Emperor's Children Empyric Rift OLD	0.30	177	22	65536	62668
Environmental Condition Emperor's Children Empyric Rift OLD	0.50	127	21	65536	62672
Environmental Condition Emperor's Children Empyric Rift OLD	0.75	213	27	65536	62655
Environmental Condition Emperor's Children Empyric Rift OLD	1.00	199	38	65536	62664
Environmental Condition Emperor's Children Empyric Rift OLD	1.50	252	36	65536	62645
Environmental Condition Emperor's Children Empyric Rift OLD	2.00	241	38	65536	62649
Environmental Condition Emperor's Children Empyric Rift OLD	3.00	158	30	65536	62634
Environmental Condition GSC Mining Tremors	0.15	223	83	65536	62802
Environmental Condition GSC Mining Tremors	0.30	316	130	65536	62833
Environmental Condition GSC Mining Tremors	0.50	387	175	65536	62868
Environmental Condition GSC Mining Tremors	0.75	450	224	65536	62911
Environmental Condition GSC Mining Tremors	1.00	514	270	65536	62943
Environmental Condition GSC Mining Tremors	1.50	476	218	65536	62897
Environmental Condition GSC Mining Tremors	2.00	136	61	65536	62780
Environmental Condition GSC Mining Tremors	3.00	610	313	65536	62979
Environmental Condition GSC Sump Overspill	0.15	53	31	65536	62765
Environmental Condition GSC Sump Overspill	0.30	63	36	65536	62769
Environmental Condition GSC Sump Overspill	0.50	117	65	65536	62791
Environmental Condition GSC Sump Overspill	0.75	194	113	65536	62830
Environmental Condition GSC Sump Overspill	1.00	227	140	65536	62854
Environmental Condition GSC Sump Overspill	1.50	296	193	65536	62898
Environmental Condition GSC Sump Overspill	2.00	431	293	65536	62983
Environmental Condition GSC Sump Overspill	3.00	478	334	65536	63018
Environmental Condition GSC Sump Overspill OLD	0.15	22	2	65535	62729
Environmental Condition GSC Sump Overspill OLD	0.30	30	3	65535	62724
Environmental Condition GSC Sump Overspill OLD	0.50	43	4	65536	62719
Environmental Condition GSC Sump Overspill OLD	0.75	61	6	65534	62707
Environmental Condition GSC Sump Overspill OLD	1.00	76	7	65533	62700
Environmental Condition GSC Sump Overspill OLD	1.50	119	12	65527	62681
Environmental Condition GSC Sump Overspill OLD	2.00	141	15	65536	62672
Environmental Condition GSC Sump Overspill OLD	3.00	133	13	65534	62673
Environmental Condition GSC Toxic Fumes	0.15	16	7	65536	62745
Environmental Condition GSC Toxic Fumes	0.30	14	6	65536	62745
Environmental Condition GSC Toxic Fumes	0.50	20	8	65536	62745
Environmental Condition GSC Toxic Fumes	0.75	22	9	65536	62744
Environmental Condition GSC Toxic Fumes	1.00	36	12	65536	62742
Environmental Condition GSC Toxic Fumes	1.50	64	18	65536	62739
Environmental Condition GSC Toxic Fumes	2.00	82	22	65536	62736
Environmental Condition GSC Toxic Fumes	3.00	99	25	65536	62733
Environmental Condition Necrons Earthquake	0.15	150	244	65536	62918
Environmental Condition Necrons Earthquake	0.30	191	351	65536	62992
Environmental Condition Necrons Earthquake	0.50	184	304	65536	62959
Environmental Condition Necrons Earthquake	0.75	218	380	65536	63010
Environmental Condition Necrons Earthquake	1.00	203	345	65536	62983
Environmental Condition Necrons Earthquake	1.50	163	243	65536	62907
Environmental Condition Necrons Earthquake	2.00	446	530	65536	63134
Environmental Condition Necrons Earthquake	3.00	267	396	65536	63025
Environmental Condition Necrons Immortal Beams	0.15	20	11	65536	62745
Environmental Condition Necrons Immortal Beams	0.30	37	19	65536	62751
Environmental Condition Necrons Immortal Beams	0.50	62	35	65536	62763
Environmental Condition Necrons Immortal Beams	0.75	112	72	65536	62791
Environmental Condition Necrons Immortal Beams	1.00	265	189	65536	62882
Environmental Condition Necrons Immortal Beams	1.50	513	435	65536	63081
Environmental Condition Necrons Immortal Beams	2.00	788	758	65536	63335
Environmental Condition Necrons Immortal Beams	3.00	1135	1285	65536	63741
Environmental Condition Necrons Solar Storm	0.15	1681	1703	65536	64106
Environmental Condition Necrons Solar Storm	0.30	2331	2260	65536	64559
Environmental Condition Necrons Solar Storm	0.50	3014	2808	65536	65001
Environmental Condition Necrons Solar Storm	0.75	3427	2986	65536	65156
Environmental Condition Necrons Solar Storm	1.00	3362	2702	65536	64930
Environmental Condition Necrons Solar Storm	1.50	1508	1268	65536	63746
Environmental Condition Necrons Solar Storm	2.00	1905	1574	65536	63985
Environmental Condition Necrons Solar Storm	3.00	2253	1380	65536	63758
Environmental Condition Space Wolves Everstorm	0.15	366	331	65536	63001
Environmental Condition Space Wolves Everstorm	0.30	733	738	65536	63322
Environmental Condition Space Wolves Everstorm	0.50	1007	999	65536	63536
Environmental Condition Space Wolves Everstorm	0.75	1388	1549	65536	63990
Environmental Condition Space Wolves Everstorm	1.00	1217	1143	65536	63680
Environmental Condition Space Wolves Everstorm	1.50	1132	1248	65536	63750
Environmental Condition Space Wolves Everstorm	2.00	1190	1300	65536	63797
Environmental Condition Space Wolves Everstorm	3.00	1358	1335	65536	63845
Environmental Condition Space Wolves First Light	0.15	2523	2341	65536	64318
Environmental Condition Space Wolves First Light	0.30	2692	2552	65536	64526
Environmental Condition Space Wolves First Light	0.50	2863	2929	65536	64915
Environmental Condition Space Wolves First Light	0.75	3002	3287	65536	65259
Environmental Condition Space Wolves First Light	1.00	3015	3300	65536	65240
Environmental Condition Space Wolves First Light	1.50	3112	3870	65536	65755
Environmental Condition Space Wolves First Light	2.00	3171	3910	65536	65742
Environmental Condition Space Wolves First Light	3.00	3260	4515	65536	66226
Environmental Condition Space Wolves Full Moon	0.15	6815	20195	65536	76506
Environmental Condition Space Wolves Full Moon	0.30	6807	20171	65536	76492
Environmental Condition Space Wolves Full Moon	0.50	6813	20167	65536	76491
Environmental Condition Space Wolves Full Moon	0.75	6831	20163	65536	76492
Environmental Condition Space Wolves Full Moon	1.00	6818	20151	65536	76487
Environmental Condition Space Wolves Full Moon	1.50	6832	20143	65536	76485
Environmental Condition Space Wolves Full Moon	2.00	6825	20128	65536	76480
Environmental Condition Space Wolves Full Moon	3.00	6892	20153	65536	76509
EnvironmentalCondition Leviathan Acid Rain	0.15	549	347	65536	63025
EnvironmentalCondition Leviathan Acid Rain	0.30	550	348	65536	63026
EnvironmentalCondition Leviathan Acid Rain	0.50	553	349	65536	63027
EnvironmentalCondition Leviathan Acid Rain	0.75	559	352	65536	63029
EnvironmentalCondition Leviathan Acid Rain	1.00	561	354	65536	63030
EnvironmentalCondition Leviathan Acid Rain	1.50	791	441	65536	63087
EnvironmentalCondition Leviathan Acid Rain	2.00	831	473	65536	63114
EnvironmentalCondition Leviathan Acid Rain	3.00	1035	619	65536	63238
EnvironmentalCondition Leviathan Blazing Biomatter	0.15	10500	11348	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	0.30	10500	11348	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	0.50	10500	11347	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	0.75	10500	11347	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	1.00	10500	11347	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	1.50	10500	11347	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	2.00	10500	11347	65536	72047
EnvironmentalCondition Leviathan Blazing Biomatter	3.00	10500	11347	65536	72047
EnvironmentalCondition Leviathan Sweeping Infestation	0.15	10430	11229	65536	71961
EnvironmentalCondition Leviathan Sweeping Infestation	0.30	10430	11228	65536	71961
EnvironmentalCondition Leviathan Sweeping Infestation	0.50	10430	11226	65536	71958
EnvironmentalCondition Leviathan Sweeping Infestation	0.75	10430	11226	65536	71960
EnvironmentalCondition Leviathan Sweeping Infestation	1.00	10430	11237	65536	71965
EnvironmentalCondition Leviathan Sweeping Infestation	1.50	10430	11228	65536	71960
EnvironmentalCondition Leviathan Sweeping Infestation	2.00	10430	11230	65536	71961
EnvironmentalCondition Leviathan Sweeping Infestation	3.00	10430	11239	65536	71967
EnvironmentalCondition Saim Hann Blackout	0.15	0	0	65536	62740
