effect	time	lit	sum	lit_srgb	sum_srgb
DeckBuff1	0.75	4589	4480	65536	65889
DeckBuff1	1.00	1039	881	65536	63403
DeckBuff1	1.50	0	0	65536	62740
DeckBuff1	2.00	0	0	65536	62740
DeckBuff1	3.00	0	0	65536	62740
Default Tap Floor	0.15	215	153	65536	62870
Default Tap Floor	0.30	343	247	65536	62948
Default Tap Floor	0.50	492	312	65536	62998
Default Tap Floor	0.75	519	259	65536	62941
Default Tap Floor	1.00	7	6	65536	62746
Default Tap Floor	1.50	0	0	65536	62740
Default Tap Floor	2.00	0	0	65536	62740
Default Tap Floor	3.00	0	0	65536	62740
Delightful Agonies Launch Projectile	0.15	279	268	65536	62960
Delightful Agonies Launch Projectile	0.30	555	485	65536	63143
Delightful Agonies Launch Projectile	0.50	754	524	65536	63168
Delightful Agonies Launch Projectile	0.75	3007	1867	65536	64118
Delightful Agonies Launch Projectile	1.00	987	718	65536	63260
Delightful Agonies Launch Projectile	1.50	0	0	65536	62739
Delightful Agonies Launch Projectile	2.00	0	0	65536	62740
Delightful Agonies Launch Projectile	3.00	0	0	65536	62740
Delightful_Agonies_Projectile	0.15	211	262	65536	62944
Delightful_Agonies_Projectile	0.30	421	574	65536	63172
Delightful_Agonies_Projectile	0.50	677	944	65536	63430
Delightful_Agonies_Projectile	0.75	714	977	65536	63422
Delightful_Agonies_Projectile	1.00	976	1241	65536	63636
Delightful_Agonies_Projectile	1.50	1386	1275	65536	63671
Delightful_Agonies_Projectile	2.00	0	0	65536	62739
Delightful_Agonies_Projectile	3.00	0	0	65536	62740
Duty Reset	0.15	0	0	65536	62740
Duty Reset	0.30	924	1672	65536	63919
Duty Reset	0.50	924	1534	65536	63824
Duty Reset	0.75	916	1519	65536	63810
Duty Reset	1.00	867	1252	65536	63642
Duty Reset	1.50	0	0	65536	62740
Duty Reset	2.00	0	0	65536	62740
Duty Reset	3.00	0	0	65536	62740
DutyEffect	0.15	0	0	65536	62740
DutyEffect	0.30	1090	1918	65536	64090
DutyEffect	0.50	1072	1769	65536	63990
DutyEffect	0.75	1069	1753	65536	63975
DutyEffect	1.00	1045	1555	65536	63859
DutyEffect	1.50	0	0	65536	62740
DutyEffect	2.00	0	0	65536	62740
DutyEffect	3.00	0	0	65536	62740
EarthCrack_Single	0.15	22	9	65536	62746
EarthCrack_Single	0.30	156	77	65536	62800
EarthCrack_Single	0.50	395	219	65536	62917
EarthCrack_Single	0.75	780	434	65536	63094
EarthCrack_Single	1.00	1145	634	65536	63251
EarthCrack_Single	1.50	1420	758	65536	63348
EarthCrack_Single	2.00	1399	785	65536	63371
EarthCrack_Single	3.00	129	45	65536	62793
Earthquake Rockfall Board	0.15	10	0	65536	62732
Earthquake Rockfall Board	0.30	43	0	65536	62702
Earthquake Rockfall Board	0.50	61	0	65536	62687
Earthquake Rockfall Board	0.75	72	0	65536	62677
Earthquake Rockfall Board	1.00	66	0	65536	62682
Earthquake Rockfall Board	1.50	59	0	65536	62687
Earthquake Rockfall Board	2.00	62	0	65536	62685
Earthquake Rockfall Board	3.00	4	0	65536	62737
Earthquake Rockfall Target	0.15	92	0	65536	62657
Earthquake Rockfall Target	0.30	93	0	65536	62656
Earthquake Rockfall Target	0.50	107	1	65536	62643
Earthquake Rockfall Target	0.75	114	1	65536	62640
Earthquake Rockfall Target	1.00	127	1	65536	62631
Earthquake Rockfall Target	1.50	0	0	65536	62740
Earthquake Rockfall Target	2.00	0	0	65536	62740
Earthquake Rockfall Target	3.00	0	0	65536	62740
EC Heldrake Attack	0.15	15	20	65536	62756
EC Heldrake Attack	0.30	35	46	65536	62777
EC Heldrake Attack	0.50	46	67	65536	62792
EC Heldrake Attack	0.75	42	58	65536	62786
EC Heldrake Attack	1.00	52	74	65536	62799
EC Heldrake Attack	1.50	52	77	65536	62800
EC Heldrake Attack	2.00	47	76	65536	62799
EC Heldrake Attack	3.00	0	0	65536	62740
EC Heldrake Rally	0.15	0	0	65536	62739
EC Heldrake Rally	0.30	0	0	65536	62739
EC Heldrake Rally	0.50	0	0	65536	62739
EC Heldrake Rally	0.75	0	0	65536	62738
EC Heldrake Rally	1.00	0	0	65536	62738
EC Heldrake Rally	1.50	0	0	65536	62739
EC Heldrake Rally	2.00	2	0	65536	62738
EC Heldrake Rally	3.00	0	0	65536	62738
EC Sword Cut Board DMC Style	0.15	6	7	65536	62746
EC Sword Cut Board DMC Style	0.30	6	7	65536	62746
EC Sword Cut Board DMC Style	0.50	15	18	65536	62755
EC Sword Cut Board DMC Style	0.75	38	41	65536	62775
EC Sword Cut Board DMC Style	1.00	38	41	65536	62775
EC Sword Cut Board DMC Style	1.50	83	87	65536	62814
EC Sword Cut Board DMC Style	2.00	187	226	65536	62930
EC Sword Cut Board DMC Style	3.00	175	212	65536	62918
EC Target	0.15	82	71	65536	62794
EC Target	0.30	579	445	65536	63088
EC Target	0.50	1059	883	65536	63409
EC Target	0.75	0	0	65536	62735
EC Target	1.00	0	0	65536	62741
EC Target	1.50	0	0	65536	62740
EC Target	2.00	0	0	65536	62740
EC Target	3.00	0	0	65536	62740
EC_Sonic Shock	0.15	1701	781	65536	63240
EC_Sonic Shock	0.30	227	147	65536	62416
EC_Sonic Shock	0.50	347	246	65536	62936
EC_Sonic Shock	0.75	647	388	65536	62587
EC_Sonic Shock	1.00	677	494	65536	63144
EC_Sonic Shock	1.50	657	412	65536	63068
EC_Sonic Shock	2.00	242	112	65536	62823
EC_Sonic Shock	3.00	0	0	65536	62740
EC_Sonic Stomp	0.15	2303	1139	65536	63531
EC_Sonic Stomp	0.30	564	374	65536	62499
EC_Sonic Stomp	0.50	898	627	65536	63250
EC_Sonic Stomp	0.75	1260	953	65536	63528
EC_Sonic Stomp	1.00	1380	1022	65536	63589
EC_Sonic Stomp	1.50	739	371	65536	63022
EC_Sonic Stomp	2.00	7	1	65536	62736
EC_Sonic Stomp	3.00	0	0	65536	62740
EC_Target_user	0.15	294	170	65536	62872
EC_Target_user	0.30	343	268	65536	62957
EC_Target_user	0.50	383	332	65536	63001
EC_Target_user	0.75	399	312	65536	62972
EC_Target_user	1.00	353	251	65536	62921
EC_Target_user	1.50	323	279	65536	62941
EC_Target_user	2.00	129	47	65536	62766
EC_Target_user	3.00	0	0	65536	62740
EC_Target_user Lucius	0.15	294	170	65536	62872
EC_Target_user Lucius	0.30	343	268	65536	62957
EC_Target_user Lucius	0.50	383	332	65536	63001
EC_Target_user Lucius	0.75	399	312	65536	62972
EC_Target_user Lucius	1.00	353	251	65536	62921
EC_Target_user Lucius	1.50	323	279	65536	62941
EC_Target_user Lucius	2.00	129	47	65536	62766
EC_Target_user Lucius	3.00	0	0	65536	62740
EcstasyEffect	0.15	308	419	65536	63076
EcstasyEffect	0.30	440	553	65536	63157
EcstasyEffect	0.50	393	521	65536	63117
EcstasyEffect	0.75	318	259	65536	62921
EcstasyEffect	1.00	13	8	65536	62746
EcstasyEffect	1.50	0	0	65536	62740
EcstasyEffect	2.00	0	0	65536	62740
EcstasyEffect	3.00	0	0	65536	62740
Emperors Children Generic Buff	0.15	588	318	65536	62993
Emperors Children Generic Buff	0.30	1001	839	65536	63419
Emperors Children Generic Buff	0.50	1341	1253	65536	63741
Emperors Children Generic Buff	0.75	1531	1397	65536	63861
Emperors Children Generic Buff	1.00	1453	1290	65536	63768
Emperors Children Generic Buff	1.50	295	137	65536	62819
Emperors Children Generic Buff	2.00	0	0	65536	62740
Emperors Children Generic Buff	3.00	0	0	65536	62740
Emperors Children Generic Buff Record	0.15	588	318	65536	62993
Emperors Children Generic Buff Record	0.30	1001	839	65536	63419
Emperors Children Generic Buff Record	0.50	1341	1253	65536	63741
Emperors Children Generic Buff Record	0.75	1531	1397	65536	63861
Emperors Children Generic Buff Record	1.00	1453	1290	65536	63768
Emperors Children Generic Buff Record	1.50	295	137	65536	62819
Emperors Children Generic Buff Record	2.00	0	0	65536	62740
Emperors Children Generic Buff Record	3.00	0	0	65536	62740
Emperors Children Scenario Bombardment	0.15	2	2	65536	62742
Emperors Children Scenario Bombardment	0.30	8	5	65536	62745
Emperors Children Scenario Bombardment	0.50	28	17	65536	62754
Emperors Children Scenario Bombardment	0.75	66	39	65536	62772
Emperors Children Scenario Bombardment	1.00	100	59	65536	62787
Emperors Children Scenario Bombardment	1.50	176	101	65536	62820
Emperors Children Scenario Bombardment	2.00	234	135	65536	62847
Emperors Children Scenario Bombardment	3.00	332	186	65536	62888
Emperors Children Summon	0.15	0	0	65536	62740
Emperors Children Summon	0.30	0	0	65536	62739
Emperors Children Summon	0.50	4	1	65536	62736
Emperors Children Summon	0.75	0	0	65536	62740
Emperors Children Summon	1.00	0	0	65536	62740
Emperors Children Summon	1.50	0	0	65536	62740
Emperors Children Summon	2.00	0	0	65536	62740
Emperors Children Summon	3.00	0	0	65536	62740
Environmental Condition Astra Militarum Dawn Attack	0.15	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.30	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.50	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	0.75	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	1.00	10950	23973	65536	80578
Environmental Condition Astra Militarum Dawn Attack	1.50	10950	23974	65536	80579
Environmental Condition Astra Militarum Dawn Attack	2.00	10950	23975	65536	80579
Environmental Condition Astra Militarum Dawn Attack	3.00	10950	23977	65536	80580
Environmental Condition Astra Militarum Factory Overdrive	0.15	52	24	65536	62759
Environmental Condition Astra Militarum Factory Overdrive	0.30	65	34	65536	62767
Environmental Condition Astra Militarum Factory Overdrive	0.50	119	68	65536	62796
Environmental Condition Astra Militarum Factory Overdrive	0.75	139	89	65536	62811
Environmental Condition Astra Militarum Factory Overdrive	1.00	143	96	65536	62817
Environmental Condition Astra Militarum Factory Overdrive	1.50	148	96	65536	62813
Environmental Condition Astra Militarum Factory Overdrive	2.00	191	118	65536	62829
Environmental Condition Astra Militarum Factory Overdrive	3.00	194	112	65536	62819
Environmental Condition Astra Militarum Planetary Invasion	0.15	446	251	65536	62943
Environmental Condition Astra Militarum Planetary Invasion	0.30	486	269	65536	62950
Environmental Condition Astra Militarum Planetary Invasion	0.50	586	318	65531	62960
Environmental Condition Astra Militarum Planetary Invasion	0.75	587	291	65523	62889
Environmental Condition Astra Militarum Planetary Invasion	1.00	542	240	65515	62827
Environmental Condition Astra Militarum Planetary Invasion	1.50	385	116	65517	62718
Environmental Condition Astra Militarum Planetary Invasion	2.00	439	145	65509	62736
Environmental Condition Astra Militarum Planetary Invasion	3.00	255	65	65514	62683
Environmental Condition Black Legion Daemonic Feast	0.15	2	1	65536	62741
Environmental Condition Black Legion Daemonic Feast	0.30	4	2	65536	62741
Environmental Condition Black Legion Daemonic Feast	0.50	5	2	65536	62741
Environmental Condition Black Legion Daemonic Feast	0.75	14	5	65536	62741
Environmental Condition Black Legion Daemonic Feast	1.00	18	7	65536	62740
Environmental Condition Black Legion Daemonic Feast	1.50	22	7	65536	62730
Environmental Condition Black Legion Daemonic Feast	2.00	189	42	65536	62722
Environmental Condition Black Legion Daemonic Feast	3.00	274	51	65536	62686
Environmental Condition Black Legion Helfire Outburst	0.15	47	21	65536	62748
Environmental Condition Black Legion Helfire Outburst	0.30	85	38	65536	62752
Environmental Condition Black Legion Helfire Outburst	0.50	218	97	65536	62770
Environmental Condition Black Legion Helfire Outburst	0.75	515	203	65536	62777
Environmental Condition Black Legion Helfire Outburst	1.00	662	250	65536	62776
Environmental Condition Black Legion Helfire Outburst	1.50	871	285	65536	62725
Environmental Condition Black Legion Helfire Outburst	2.00	852	238	65535	62649
Environmental Condition Black Legion Helfire Outburst	3.00	792	303	65536	62798
Environmental Condition Black Legion Warp Storm	0.15	2297	1165	65536	63581
Environmental Condition Black Legion Warp Storm	0.30	2628	1602	65536	63942
Environmental Condition Black Legion Warp Storm	0.50	2793	1976	65536	64239
Environmental Condition Black Legion Warp Storm	0.75	2888	2313	65536	64490
Environmental Condition Black Legion Warp Storm	1.00	3021	2548	65536	64647
Environmental Condition Black Legion Warp Storm	1.50	3395	3078	65535	64944
Environmental Condition Black Legion Warp Storm	2.00	3357	3594	65536	65297
Environmental Condition Black Legion Warp Storm	3.00	3597	3956	65536	65468
Environmental Condition Dark Angels Asteroid Zone	0.15	11100	33272	65536	85398
Environmental Condition Dark Angels Asteroid Zone	0.30	11100	33275	65536	85401
Environmental Condition Dark Angels Asteroid Zone	0.50	11100	33279	65536	85403
Environmental Condition Dark Angels Asteroid Zone	0.75	11100	33276	65536	85401
Environmental Condition Dark Angels Asteroid Zone	1.00	11100	33271	65536	85397
Environmental Condition Dark Angels Asteroid Zone	1.50	11100	33263	65536	85394
Environmental Condition Dark Angels Asteroid Zone	2.00	11100	33265	65536	85395
Environmental Condition Dark Angels Asteroid Zone	3.00	11100	33264	65536	85395
Environmental Condition Dark Angels Orbiting	0.15	3421	4913	65536	66861
Environmental Condition Dark Angels Orbiting	0.30	3425	5010	65536	66923
Environmental Condition Dark Angels Orbiting	0.50	3428	5116	65536	66986
Environmental Condition Dark Angels Orbiting	0.75	3429	5240	65536	67056
Environmental Condition Dark Angels Orbiting	1.00	3429	5346	65536	67113
Environmental Condition Dark Angels Orbiting	1.50	3430	5588	65536	67235
Environmental Condition Dark Angels Orbiting	2.00	3431	5721	65536	67299
Environmental Condition Dark Angels Orbiting	3.00	3433	5748	65536	67313
Environmental Condition Dark Angels Void Combat	0.15	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	0.30	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	0.50	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	0.75	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	1.00	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	1.50	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	2.00	11704	35108	65536	86646
Environmental Condition Dark Angels Void Combat	3.00	11704	35108	65536	86646
Environmental Condition Emperor's Children 1 Green	0.15	417	244	65536	62890
Environmental Condition Emperor's Children 1 Green	0.30	1078	510	65536	62991
Environmental Condition Emperor's Children 1 Green	0.50	1830	604	65536	62830
Environmental Condition Emperor's Children 1 Green	0.75	602	277	65536	62646
Environmental Condition Emperor's Children 1 Green	1.00	739	343	65536	62849
Environmental Condition Emperor's Children 1 Green	1.50	474	281	65536	62891
Environmental Condition Emperor's Children 1 Green	2.00	541	291	65536	62887
Environmental Condition Emperor's Children 1 Green	3.00	72	38	65536	62770
Environmental Condition Emperor's Children 1 Pink REJECTED	0.15	423	286	65536	62940
Environmental Condition Emperor's Children 1 Pink REJECTED	0.30	1074	585	65536	63094
Environmental Condition Emperor's Children 1 Pink REJECTED	0.50	1863	680	65536	62934
Environmental Condition Emperor's Children 1 Pink REJECTED	0.75	610	318	65536	62696
Environmental Condition Emperor's Children 1 Pink REJECTED	1.00	743	391	65536	62913
Environmental Condition Emperor's Children 1 Pink REJECTED	1.50	477	324	65536	62947
Environmental Condition Emperor's Children 1 Pink REJECTED	2.00	540	332	65536	62943
Environmental Condition Emperor's Children 1 Pink REJECTED	3.00	72	38	65536	62771
Environmental Condition Emperor's Children 2 Fumes	0.15	44	10	65536	62711
Environmental Condition Emperor's Children 2 Fumes	0.30	41	9	65536	62712
Environmental Condition Emperor's Children 2 Fumes	0.50	39	9	65536	62711
Environmental Condition Emperor's Children 2 Fumes	0.75	35	9	65536	62710
Environmental Condition Emperor's Children 2 Fumes	1.00	42	12	65536	62712
Environmental Condition Emperor's Children 2 Fumes	1.50	60	21	65536	62716
Environmental Condition Emperor's Children 2 Fumes	2.00	80	32	65536	62720
Environmental Condition Emperor's Children 2 Fumes	3.00	117	49	65536	62726
Environmental Condition Emperor's Children Empyric Rift	0.15	129	21	65536	62678
Environmental Condition Emperor's Children Empyric Rift	0.30	139	23	65536	62676
Environmental Condition Emperor's Children Empyric Rift	0.50	146	23	65536	62673
Environmental Condition Emperor's Children Empyric Rift	0.75	166	26	65536	62667
Environmental Condition Emperor's Children Empyric Rift	1.00	172	26	65536	62664
Environmental Condition Emperor's Children Empyric Rift	1.50	164	25	65536	62659
Environmental Condition Emperor's Children Empyric Rift	2.00	174	25	65536	62651
Environmental Condition Emperor's Children Empyric Rift	3.00	209	30	65536	62642
Environmental Condition Emperor's Children Empyric Rift OLD	0.15	129	21	65536	62678
Environmental Condition Emperor's Children Empyric Rift OLD	0.30	139	23	65536	62676
Environmental Condition Emperor's Children Empyric Rift OLD	0.50	146	23	65536	62673
Environmental Condition Emperor's Children Empyric Rift OLD	0.75	166	26	65536	62667
Environmental Condition Emperor's Children Empyric Rift OLD	1.00	172	26	65536	62664
Environmental Condition Emperor's Children Empyric Rift OLD	1.50	164	25	65536	62659
Environmental Condition Emperor's Children Empyric Rift OLD	2.00	174	25	65536	62651
Environmental Condition Emperor's Children Empyric Rift OLD	3.00	208	30	65536	62642
Environmental Condition GSC Mining Tremors	0.15	228	85	65536	62802
Environmental Condition GSC Mining Tremors	0.30	317	130	65536	62833
Environmental Condition GSC Mining Tremors	0.50	387	175	65536	62868
Environmental Condition GSC Mining Tremors	0.75	450	224	65536	62910
Environmental Condition GSC Mining Tremors	1.00	511	269	65536	62944
Environmental Condition GSC Mining Tremors	1.50	467	215	65536	62898
Environmental Condition GSC Mining Tremors	2.00	128	58	65536	62781
Environmental Condition GSC Mining Tremors	3.00	620	319	65536	62981
Environmental Condition GSC Sump Overspill	0.15	58	33	65536	62766
Environmental Condition GSC Sump Overspill	0.30	72	41	65536	62773
Environmental Condition GSC Sump Overspill	0.50	119	68	65536	62794
Environmental Condition GSC Sump Overspill	0.75	193	114	65536	62831
Environmental Condition GSC Sump Overspill	1.00	210	133	65536	62849
Environmental Condition GSC Sump Overspill	1.50	307	201	65536	62905
Environmental Condition GSC Sump Overspill	2.00	427	282	65536	62972
Environmental Condition GSC Sump Overspill	3.00	498	344	65536	63027
Environmental Condition GSC Sump Overspill OLD	0.15	24	3	65535	62730
Environmental Condition GSC Sump Overspill OLD	0.30	29	3	65535	62725
Environmental Condition GSC Sump Overspill OLD	0.50	43	5	65535	62719
Environmental Condition GSC Sump Overspill OLD	0.75	63	7	65532	62708
Environmental Condition GSC Sump Overspill OLD	1.00	77	8	65534	62701
Environmental Condition GSC Sump Overspill OLD	1.50	112	11	65535	62684
Environmental Condition GSC Sump Overspill OLD	2.00	132	12	65534	62671
Environmental Condition GSC Sump Overspill OLD	3.00	135	14	65535	62672
Environmental Condition GSC Toxic Fumes	0.15	4	2	65536	62741
Environmental Condition GSC Toxic Fumes	0.30	5	3	65536	62742
Environmental Condition GSC Toxic Fumes	0.50	5	3	65536	62742
Environmental Condition GSC Toxic Fumes	0.75	10	6	65536	62741
Environmental Condition GSC Toxic Fumes	1.00	21	8	65536	62740
Environmental Condition GSC Toxic Fumes	1.50	49	15	65536	62737
Environmental Condition GSC Toxic Fumes	2.00	70	19	65536	62734
Environmental Condition GSC Toxic Fumes	3.00	93	23	65536	62731
Environmental Condition Necrons Earthquake	0.15	148	226	65536	62903
Environmental Condition Necrons Earthquake	0.30	202	349	65536	62989
Environmental Condition Necrons Earthquake	0.50	573	772	65536	63307
Environmental Condition Necrons Earthquake	0.75	249	410	65536	63027
Environmental Condition Necrons Earthquake	1.00	218	374	65536	63004
Environmental Condition Necrons Earthquake	1.50	188	312	65536	62963
Environmental Condition Necrons Earthquake	2.00	419	532	65536	63130
Environmental Condition Necrons Earthquake	3.00	212	366	65536	63002
Environmental Condition Necrons Immortal Beams	0.15	25	13	65536	62746
Environmental Condition Necrons Immortal Beams	0.30	32	17	65536	62749
Environmental Condition Necrons Immortal Beams	0.50	59	34	65536	62763
Environmental Condition Necrons Immortal Beams	0.75	122	79	65536	62797
Environmental Condition Necrons Immortal Beams	1.00	195	147	65536	62852
Environmental Condition Necrons Immortal Beams	1.50	372	333	65536	63007
Environmental Condition Necrons Immortal Beams	2.00	584	595	65536	63212
Environmental Condition Necrons Immortal Beams	3.00	942	1079	65536	63575
Environmental Condition Necrons Solar Storm	0.15	1668	1671	65536	64087
Environmental Condition Necrons Solar Storm	0.30	2326	2231	65536	64543
Environmental Condition Necrons Solar Storm	0.50	3019	2775	65536	64980
Environmental Condition Necrons Solar Storm	0.75	3430	2904	65536	65103
Environmental Condition Necrons Solar Storm	1.00	3355	2528	65536	64806
Environmental Condition Necrons Solar Storm	1.50	683	480	65536	63102
Environmental Condition Necrons Solar Storm	2.00	729	495	65536	63114
Environmental Condition Necrons Solar Storm	3.00	836	570	65536	63169
Environmental Condition Space Wolves Everstorm	0.15	399	280	65536	62955
Environmental Condition Space Wolves Everstorm	0.30	637	674	65536	63279
Environmental Condition Space Wolves Everstorm	0.50	995	1067	65536	63586
Environmental Condition Space Wolves Everstorm	0.75	1261	1319	65536	63785
Environmental Condition Space Wolves Everstorm	1.00	1517	1328	65536	63832
Environmental Condition Space Wolves Everstorm	1.50	1509	1496	65536	63977
Environmental Condition Space Wolves Everstorm	2.00	1681	1949	65536	64315
Environmental Condition Space Wolves Everstorm	3.00	1253	1349	65536	63850
Environmental Condition Space Wolves First Light	0.15	2523	2340	65536	64311
Environmental Condition Space Wolves First Light	0.30	2757	2645	65536	64620
Environmental Condition Space Wolves First Light	0.50	2865	2936	65536	64923
Environmental Condition Space Wolves First Light	0.75	2957	3235	65536	65207
Environmental Condition Space Wolves First Light	1.00	3019	3458	65536	65406
Environmental Condition Space Wolves First Light	1.50	3131	3884	65536	65759
Environmental Condition Space Wolves First Light	2.00	3151	4193	65536	66010
Environmental Condition Space Wolves First Light	3.00	3261	4718	65536	66388
Environmental Condition Space Wolves Full Moon	0.15	6491	19436	65536	75979
Environmental Condition Space Wolves Full Moon	0.30	6491	19416	65536	75971
Environmental Condition Space Wolves Full Moon	0.50	6491	19405	65536	75965
Environmental Condition Space Wolves Full Moon	0.75	6489	19396	65536	75961
Environmental Condition Space Wolves Full Moon	1.00	6489	19387	65536	75957
Environmental Condition Space Wolves Full Moon	1.50	6489	19372	65536	75950
Environmental Condition Space Wolves Full Moon	2.00	6489	19358	65536	75943
Environmental Condition Space Wolves Full Moon	3.00	6490	19350	65536	75940
EnvironmentalCondition Leviathan Acid Rain	0.15	437	183	65536	62855
EnvironmentalCondition Leviathan Acid Rain	0.30	438	184	65536	62855
EnvironmentalCondition Leviathan Acid Rain	0.50	443	186	65536	62857
EnvironmentalCondition Leviathan Acid Rain	0.75	451	189	65536	62859
EnvironmentalCondition Leviathan Acid Rain	1.00	455	192	65536	62861
EnvironmentalCondition Leviathan Acid Rain	1.50	634	260	65536	62906
EnvironmentalCondition Leviathan Acid Rain	2.00	699	297	65536	62933
EnvironmentalCondition Leviathan Acid Rain	3.00	830	402	65536	63029
EnvironmentalCondition Leviathan Blazing Biomatter	0.15	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	0.30	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	0.50	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	0.75	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	1.00	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	1.50	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	2.00	10500	11348	65536	72048
EnvironmentalCondition Leviathan Blazing Biomatter	3.00	10500	11347	65536	72047
EnvironmentalCondition Leviathan Sweeping Infestation	0.15	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	0.30	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	0.50	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	0.75	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	1.00	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	1.50	10430	11232	65536	71962
EnvironmentalCondition Leviathan Sweeping Infestation	2.00	10430	11230	65536	71961
EnvironmentalCondition Leviathan Sweeping Infestation	3.00	10430	11230	65536	71961
EnvironmentalCondition Saim Hann Blackout	0.15	0	0	65536	62740
EnvironmentalCondition Saim Hann Blackout	0.30	0	0	65536	62740
EnvironmentalCondition Saim Hann Blackout	0.50	0	0	65536	62740
EnvironmentalCondition Saim Hann Blackout	0.75	0	0	65536	62740
EnvironmentalCondition Saim Hann Blackout	1.00	1	0	65536	62740
EnvironmentalCondition Saim Hann Blackout	1.50	14	5	65536	62746
EnvironmentalCondition Saim Hann Blackout	2.00	111	105	65536	62821
EnvironmentalCondition Saim Hann Blackout	3.00	74	35	65536	62765
EnvironmentalCondition Saim Hann Infinity Circuit Overload	0.15	300	379	65536	63033
EnvironmentalCondition Saim Hann Infinity Circuit Overload	0.30	343	471	65536	63100
EnvironmentalCondition Saim Hann Infinity Circuit Overload	0.50	373	515	65536	63131
EnvironmentalCondition Saim Hann Infinity Circuit Overload	0.75	549	677	65536	63258
EnvironmentalCondition Saim Hann Infinity Circuit Overload	1.00	834	872	65536	63401
EnvironmentalCondition Saim Hann Infinity Circuit Overload	1.50	1155	1080	65536	63531
EnvironmentalCondition Saim Hann Infinity Circuit Overload	2.00	652	891	65536	63402
EnvironmentalCondition Saim Hann Infinity Circuit Overload	3.00	886	1097	65536	63554
EnvironmentalCondition Saim Hann Webway Rift	0.15	2	1	65536	62741
EnvironmentalCondition Saim Hann Webway Rift	0.30	7	3	65536	62742
EnvironmentalCondition Saim Hann Webway Rift	0.50	19	8	65536	62746
EnvironmentalCondition Saim Hann Webway Rift	0.75	48	23	65536	62755
EnvironmentalCondition Saim Hann Webway Rift	1.00	85	44	65536	62770
EnvironmentalCondition Saim Hann Webway Rift	1.50	206	115	65536	62819
EnvironmentalCondition Saim Hann Webway Rift	2.00	396	252	65536	62918
EnvironmentalCondition Saim Hann Webway Rift	3.00	793	478	65536	63074
EnvironmentalCondition Sororitas Disrupted Ceremony	0.15	214	173	65536	62846
EnvironmentalCondition Sororitas Disrupted Ceremony	0.30	240	181	65536	62854
EnvironmentalCondition Sororitas Disrupted Ceremony	0.50	265	170	65536	62847
EnvironmentalCondition Sororitas Disrupted Ceremony	0.75	242	127	65536	62808
EnvironmentalCondition Sororitas Disrupted Ceremony	1.00	145	71	65536	62761
EnvironmentalCondition Sororitas Disrupted Ceremony	1.50	152	81	65536	62767
EnvironmentalCondition Sororitas Disrupted Ceremony	2.00	160	94	65536	62775
EnvironmentalCondition Sororitas Disrupted Ceremony	3.00	147	70	65536	62757
EnvironmentalCondition Sororitas Raging Storm	0.15	631	13	65470	62187
EnvironmentalCondition Sororitas Raging Storm	0.30	690	16	65520	62158
EnvironmentalCondition Sororitas Raging Storm	0.50	433	70	65536	62632
EnvironmentalCondition Sororitas Raging Storm	0.75	0	0	65536	62733
EnvironmentalCondition Sororitas Raging Storm	1.00	0	0	65536	62733
EnvironmentalCondition Sororitas Raging Storm	1.50	0	0	65536	62732
EnvironmentalCondition Sororitas Raging Storm	2.00	1	0	65536	62731
EnvironmentalCondition Sororitas Raging Storm	3.00	0	0	65536	62730
EnvironmentalCondition Sororitas Shrine Bombardment	0.15	158	379	65536	63016
EnvironmentalCondition Sororitas Shrine Bombardment	0.30	158	331	65536	62989
EnvironmentalCondition Sororitas Shrine Bombardment	0.50	164	230	65536	62911
EnvironmentalCondition Sororitas Shrine Bombardment	0.75	166	201	65536	62892
EnvironmentalCondition Sororitas Shrine Bombardment	1.00	167	172	65536	62871
EnvironmentalCondition Sororitas Shrine Bombardment	1.50	55	36	65536	62764
EnvironmentalCondition Sororitas Shrine Bombardment	2.00	60	35	65536	62763
EnvironmentalCondition Sororitas Shrine Bombardment	3.00	62	33	65536	62760
EnvironmentalCondition Tau Electro-Static Interference	0.15	148	196	65536	62883
